"","x"
"CL0000057.4093",11
"CL0000057.4094",11
"CL0000057.4095",11
"CL0000057.4096",11
"CL0000057.4097",11
"CL0000057.4098",11
"CL0000057.4099",11
"CL0000057.4100",11
"CL0000057.4101",11
"CL0000057.4102",11
"CL0000057.4103",11
"CL0000057.4104",11
"CL0000057.4105",11
"CL0000057.4106",11
"CL0000057.4107",11
"CL0000057.4108",11
"CL0000057.4109",11
"CL0000057.4110",11
"CL0000057.4111",11
"CL0000057.4112",11
"CL0000057.4113",11
"CL0000057.4114",11
"CL0000057.4115",11
"CL0000057.4116",11
"CL0000057.4117",11
"CL0000057.4118",11
"CL0000057.4119",11
"CL0000057.4120",11
"CL0000057.4121",11
"CL0000057.4122",11
"CL0000057.4123",11
"CL0000057.4124",11
"CL0000057.4125",11
"CL0000057.4126",11
"CL0000057.4127",11
"CL0000057.4128",11
"CL0000057.4129",1
"CL0000057.4130",11
"CL0000057.4131",11
"CL0000057.4132",11
"CL0000057.4133",11
"CL0000057.4134",11
"CL0000057.4135",11
"CL0000057.4136",11
"CL0000057.4137",11
"CL0000057.4138",11
"CL0000057.4139",11
"CL0000057.4140",11
"CL0000057.4141",11
"CL0000057.4142",11
"CL0000057.4143",11
"CL0000057.4144",11
"CL0000057.4145",11
"CL0000057.4146",11
"CL0000057.4147",11
"CL0000057.4148",11
"CL0000057.4149",11
"CL0000057.4150",11
"CL0000057.4151",11
"CL0000057.4152",11
"CL0000057.4153",11
"CL0000057.4154",11
"CL0000057.4155",1
"CL0000057.4156",11
"CL0000057.4157",11
"CL0000057.4158",11
"CL0000057.4159",11
"CL0000057.4160",11
"CL0000057.4161",11
"CL0000057.4162",1
"CL0000057.4163",11
"CL0000057.4164",11
"CL0000057.4165",11
"CL0000057.4166",11
"CL0000057.4167",11
"CL0000057.4168",11
"CL0000057.4169",11
"CL0000057.4170",11
"CL0000057.4171",11
"CL0000057.4172",11
"CL0000057.4173",11
"CL0000057.4174",11
"CL0000057.4175",11
"CL0000057.4176",11
"CL0000057.4177",11
"CL0000057.4178",11
"CL0000057.4179",11
"CL0000057.4180",11
"CL0000057.4181",11
"CL0000057.4182",11
"CL0000057.4183",11
"CL0000057.4184",11
"CL0000057.4185",11
"CL0000057.4186",11
"CL0000057.4187",11
"CL0000057.4188",11
"CL0000057.4189",11
"CL0000057.4190",11
"CL0000057.4191",11
"CL0000057.4192",11
"CL0000057.4193",11
"CL0000057.4194",11
"CL0000057.4195",11
"CL0000057.4196",11
"CL0000057.4197",11
"CL0000057.4198",11
"CL0000057.4199",11
"CL0000057.4200",11
"CL0000057.4201",11
"CL0000057.4202",11
"CL0000057.4203",11
"CL0000057.4204",11
"CL0000057.4205",11
"CL0000057.4206",11
"CL0000057.4207",11
"CL0000057.4208",11
"CL0000057.4209",11
"CL0000057.4210",11
"CL0000057.4211",11
"CL0000057.4212",11
"CL0000057.4213",11
"CL0000057.4214",11
"CL0000057.4215",11
"CL0000057.4216",11
"CL0000057.4217",11
"CL0000057.4218",11
"CL0000057.4219",11
"CL0000057.4220",11
"CL0000057.4221",11
"CL0000057.4222",11
"CL0000057.4223",11
"CL0000057.4224",11
"CL0000057.4225",11
"CL0000057.4226",11
"CL0000057.4227",11
"CL0000057.4228",11
"CL0000057.4229",11
"CL0000057.4230",11
"CL0000057.4231",11
"CL0000057.4232",11
"CL0000057.4233",11
"CL0000057.4234",11
"CL0000057.4235",11
"CL0000057.4236",11
"CL0000057.4237",11
"CL0000057.4238",11
"CL0000057.4239",11
"CL0000057.4240",11
"CL0000057.4241",11
"CL0000057.4242",11
"CL0000057.4243",11
"CL0000057.4244",11
"CL0000057.4245",1
"CL0000057.4246",11
"CL0000057.4247",11
"CL0000057.4248",11
"CL0000057.4249",11
"CL0000057.4250",11
"CL0000057.4251",11
"CL0000057.4252",11
"CL0000057.4253",11
"CL0000057.4254",11
"CL0000057.4255",11
"CL0000057.4256",11
"CL0000057.4257",11
"CL0000057.4258",11
"CL0000057.4259",11
"CL0000057.4260",11
"CL0000057.4261",11
"CL0000057.4262",11
"CL0000057.4263",11
"CL0000057.4264",11
"CL0000057.4265",11
"CL0000057.4266",11
"CL0000057.4267",11
"CL0000057.4268",11
"CL0000057.4269",11
"CL0000057.4270",11
"CL0000057.4271",11
"CL0000057.4272",11
"CL0000057.4273",11
"CL0000057.4274",11
"CL0000057.4275",11
"CL0000057.4276",11
"CL0000057.4277",11
"CL0000057.4278",11
"CL0000057.4279",11
"CL0000057.4280",11
"CL0000057.4281",11
"CL0000057.4282",11
"CL0000057.4283",11
"CL0000057.4284",11
"CL0000057.4285",11
"CL0000057.4286",11
"CL0000057.4287",11
"CL0000057.4288",11
"CL0000057.4289",11
"CL0000057.4290",11
"CL0000057.4291",11
"CL0000057.4292",11
"CL0000057.4293",11
"CL0000057.4294",11
"CL0000057.4295",11
"CL0000057.4296",11
"CL0000057.4297",11
"CL0000057.4298",11
"CL0000057.4299",11
"CL0000057.4300",11
"CL0000057.4301",11
"CL0000057.4302",11
"CL0000057.4303",11
"CL0000057.4304",11
"CL0000057.4305",11
"CL0000057.4306",11
"CL0000057.4307",11
"CL0000057.4308",11
"CL0000057.4309",11
"CL0000057.4310",11
"CL0000057.4311",11
"CL0000057.4312",11
"CL0000057.4313",11
"CL0000057.4314",11
"CL0000057.4315",11
"CL0000057.4316",11
"CL0000057.4317",11
"CL0000057.4318",11
"CL0000057.4319",11
"CL0000057.4320",11
"CL0000057.4321",11
"CL0000057.4322",11
"CL0000057.4323",11
"CL0000057.4324",11
"CL0000057.4325",11
"CL0000057.4326",11
"CL0000057.4327",11
"CL0000057.4328",11
"CL0000057.4329",11
"CL0000057.4330",11
"CL0000057.4331",11
"CL0000057.4332",11
"CL0000057.4333",11
"CL0000057.4334",11
"CL0000057.4335",11
"CL0000057.4336",11
"CL0000057.4337",11
"CL0000057.4338",11
"CL0000057.4339",11
"CL0000057.4340",11
"CL0000057.4341",11
"CL0000057.4342",11
"CL0000057.4343",11
"CL0000057.4344",6
"CL0000057.4345",11
"CL0000057.4346",11
"CL0000057.4347",11
"CL0000057.4348",11
"CL0000057.4349",11
"CL0000057.4350",11
"CL0000057.4351",11
"CL0000057.4352",11
"CL0000057.4353",7
"CL0000057.4354",11
"CL0000057.4355",11
"CL0000057.4356",11
"CL0000057.4357",11
"CL0000057.4358",11
"CL0000057.4359",11
"CL0000057.4360",11
"CL0000057.4361",11
"CL0000057.4362",1
"CL0000057.4363",11
"CL0000057.4364",11
"CL0000057.4365",11
"CL0000057.4366",11
"CL0000057.4367",11
"CL0000057.4368",11
"CL0000057.4369",11
"CL0000057.4370",11
"CL0000057.4371",11
"CL0000057.4372",11
"CL0000057.4373",11
"CL0000057.4374",11
"CL0000057.4375",11
"CL0000057.4376",11
"CL0000057.4377",11
"CL0000057.4378",11
"CL0000057.4379",11
"CL0000057.4380",11
"CL0000057.4381",11
"CL0000057.4382",11
"CL0000057.4383",1
"CL0000057.4384",11
"CL0000057.4385",11
"CL0000057.4386",11
"CL0000057.4387",23
"CL0000057.4388",11
"CL0000057.4389",11
"CL0000057.4390",11
"CL0000057.4391",11
"CL0000057.4392",11
"CL0000057.4393",11
"CL0000057.4394",11
"CL0000057.4395",11
"CL0000057.4396",11
"CL0000057.4397",11
"CL0000057.4398",11
"CL0000057.4399",26
"CL0000057.4400",11
"CL0000057.4401",2
"CL0000057.4402",11
"CL0000057.4403",11
"CL0000057.4404",11
"CL0000057.4405",11
"CL0000057.4406",11
"CL0000057.4407",11
"CL0000057.4408",11
"CL0000057.4409",11
"CL0000057.4410",11
"CL0000057.4411",11
"CL0000057.4412",11
"CL0000057.4413",11
"CL0000057.4414",11
"CL0000057.4415",11
"CL0000057.4416",11
"CL0000057.4417",11
"CL0000057.4418",11
"CL0000057.4419",11
"CL0000057.4420",11
"CL0000057.4421",11
"CL0000057.4422",11
"CL0000057.4423",11
"CL0000057.4424",11
"CL0000057.4425",11
"CL0000057.4426",11
"CL0000057.4427",11
"CL0000057.4428",11
"CL0000057.4429",11
"CL0000057.4430",11
"CL0000057.4431",11
"CL0000057.4432",11
"CL0000057.4433",11
"CL0000057.4434",11
"CL0000057.4435",11
"CL0000057.4436",11
"CL0000057.4437",11
"CL0000057.4438",11
"CL0000057.4439",11
"CL0000057.4440",11
"CL0000057.4441",1
"CL0000057.4442",11
"CL0000057.4443",11
"CL0000057.4444",11
"CL0000057.4445",11
"CL0000057.4446",11
"CL0000057.4447",11
"CL0000057.4448",11
"CL0000057.4449",11
"CL0000057.4450",11
"CL0000057.4451",11
"CL0000057.4452",11
"CL0000057.4453",11
"CL0000057.4454",11
"CL0000057.4455",11
"CL0000057.4456",11
"CL0000057.4457",11
"CL0000057.4458",11
"CL0000057.4459",11
"CL0000057.4460",11
"CL0000057.4461",11
"CL0000057.4462",11
"CL0000057.4463",11
"CL0000057.4464",11
"CL0000057.4465",11
"CL0000057.4466",11
"CL0000057.4467",11
"CL0000057.4468",11
"CL0000057.4469",11
"CL0000057.4470",11
"CL0000057.4471",11
"CL0000057.4472",11
"CL0000057.4473",11
"CL0000057.4474",11
"CL0000057.4475",11
"CL0000057.4476",11
"CL0000057.4477",11
"CL0000057.4478",11
"CL0000057.4479",11
"CL0000057.4480",11
"CL0000057.4481",11
"CL0000057.4482",11
"CL0000057.4483",11
"CL0000057.4484",11
"CL0000057.4485",11
"CL0000057.4486",11
"CL0000057.4487",11
"CL0000057.4488",11
"CL0000057.4489",11
"CL0000057.4490",11
"CL0000057.4491",11
"CL0000057.4492",11
"CL0000057.4493",11
"CL0000057.4494",11
"CL0000057.4495",11
"CL0000057.4496",11
"CL0000057.4497",11
"CL0000057.4498",11
"CL0000057.4499",11
"CL0000057.4500",11
"CL0000057.4501",11
"CL0000057.4502",11
"CL0000057.4503",11
"CL0000057.4504",11
"CL0000057.4505",11
"CL0000057.4506",11
"CL0000057.4507",11
"CL0000057.4508",11
"CL0000057.4509",11
"CL0000057.4510",11
"CL0000057.4511",11
"CL0000057.4512",11
"CL0000057.4513",11
"CL0000057.4514",11
"CL0000057.4515",11
"CL0000057.4516",11
"CL0000057.4517",11
"CL0000057.4518",11
"CL0000057.4519",11
"CL0000057.4520",11
"CL0000057.4521",11
"CL0000057.4522",11
"CL0000057.4523",11
"CL0000057.4524",11
"CL0000057.4525",11
"CL0000057.4526",11
"CL0000057.4527",11
"CL0000057.4528",11
"CL0000057.4529",11
"CL0000057.4530",11
"CL0000057.4531",11
"CL0000057.4532",11
"CL0000057.4533",11
"CL0000057.4534",11
"CL0000057.4535",11
"CL0000057.4536",11
"CL0000057.4537",11
"CL0000057.4538",11
"CL0000057.4539",11
"CL0000057.4540",11
"CL0000057.4541",11
"CL0000057.4542",11
"CL0000057.4543",11
"CL0000057.4544",11
"CL0000057.4545",11
"CL0000057.4546",11
"CL0000057.4547",11
"CL0000057.4548",11
"CL0000057.4549",11
"CL0000057.4550",11
"CL0000057.4551",11
"CL0000057.4552",11
"CL0000057.4553",11
"CL0000057.4554",11
"CL0000057.4555",11
"CL0000057.4556",11
"CL0000057.4557",11
"CL0000057.4558",1
"CL0000057.4559",11
"CL0000057.4560",11
"CL0000057.4561",11
"CL0000057.4562",11
"CL0000057.4563",11
"CL0000057.4564",11
"CL0000057.4565",11
"CL0000057.4566",11
"CL0000057.4567",11
"CL0000057.4568",11
"CL0000057.4569",11
"CL0000057.4570",11
"CL0000057.4571",11
"CL0000057.4572",11
"CL0000057.4573",11
"CL0000057.4574",11
"CL0000057.4575",11
"CL0000057.4576",11
"CL0000057.4577",11
"CL0000057.4578",11
"CL0000057.4579",11
"CL0000057.4580",11
"CL0000057.4581",11
"CL0000057.4582",11
"CL0000057.4583",11
"CL0000057.4584",11
"CL0000057.4585",11
"CL0000057.4586",11
"CL0000057.4587",11
"CL0000057.4588",11
"CL0000057.4589",11
"CL0000057.4590",11
"CL0000057.4591",1
"CL0000057.4592",11
"CL0000057.4593",11
"CL0000057.4594",11
"CL0000057.4595",11
"CL0000057.4596",11
"CL0000057.4597",11
"CL0000057.4598",11
"CL0000057.4599",11
"CL0000057.4600",11
"CL0000057.4601",11
"CL0000057.4602",11
"CL0000057.4603",11
"CL0000057.4604",11
"CL0000057.4605",11
"CL0000057.4606",11
"CL0000057.4607",11
"CL0000057.4608",11
"CL0000057.4609",11
"CL0000057.4610",11
"CL0000057.4611",11
"CL0000057.4612",11
"CL0000057.4613",11
"CL0000057.4614",11
"CL0000057.4615",10
"CL0000057.4616",11
"CL0000057.4617",11
"CL0000057.4618",11
"CL0000057.4619",11
"CL0000057.4620",11
"CL0000057.4621",11
"CL0000057.4622",11
"CL0000057.4623",11
"CL0000057.4624",11
"CL0000057.4625",11
"CL0000057.4626",11
"CL0000057.4627",11
"CL0000057.4628",11
"CL0000057.4629",1
"CL0000057.4630",11
"CL0000057.4631",11
"CL0000057.4632",11
"CL0000057.4633",11
"CL0000057.4634",11
"CL0000057.4635",11
"CL0000057.4636",11
"CL0000057.4637",11
"CL0000057.4638",11
"CL0000057.4639",11
"CL0000057.4640",11
"CL0000057.4641",11
"CL0000057.4642",11
"CL0000057.4643",11
"CL0000057.4644",11
"CL0000057.4645",11
"CL0000057.4646",11
"CL0000057.4647",11
"CL0000057.4648",11
"CL0000057.4649",11
"CL0000057.4650",11
"CL0000057.4651",11
"CL0000057.4652",11
"CL0000057.4653",11
"CL0000057.4654",11
"CL0000057.4655",11
"CL0000057.4656",11
"CL0000057.4657",11
"CL0000057.4658",11
"CL0000057.4659",11
"CL0000057.4660",11
"CL0000057.4661",11
"CL0000057.4662",11
"CL0000057.4663",11
"CL0000057.4664",11
"CL0000057.4665",11
"CL0000057.4666",11
"CL0000057.4667",11
"CL0000057.4668",11
"CL0000057.4669",10
"CL0000057.4670",21
"CL0000057.4671",21
"CL0000057.4672",6
"CL0000057.4673",21
"CL0000057.4674",25
"CL0000057.4675",12
"CL0000057.4676",10
"CL0000057.4677",21
"CL0000057.4678",8
"CL0000057.4679",8
"CL0000057.4680",21
"CL0000057.4681",8
"CL0000057.4682",8
"CL0000057.4683",10
"CL0000057.4684",8
"CL0000057.4685",8
"CL0000057.4686",6
"CL0000057.4687",9
"CL0000057.4688",9
"CL0000057.4689",2
"CL0000057.4690",2
"CL0000057.4691",11
"CL0000057.4692",2
"CL0000057.4693",2
"CL0000057.4694",2
"CL0000057.4695",2
"CL0000057.4696",2
"CL0000057.4697",2
"CL0000057.4698",2
"CL0000057.4699",2
"CL0000057.4700",2
"CL0000057.4701",2
"CL0000057.4702",2
"CL0000057.4703",2
"CL0000057.4704",2
"CL0000057.4705",2
"CL0000057.4706",11
"CL0000057.4707",2
"CL0000057.4708",2
"CL0000057.4709",2
"CL0000057.4710",2
"CL0000057.4711",2
"CL0000057.4712",2
"CL0000057.4713",2
"CL0000057.4714",2
"CL0000057.4715",2
"CL0000057.4716",2
"CL0000057.4717",2
"CL0000057.4718",2
"CL0000057.4719",2
"CL0000057.4720",2
"CL0000057.4721",2
"CL0000057.4722",2
"CL0000057.4723",2
"CL0000057.4724",2
"CL0000057.4725",2
"CL0000057.4726",2
"CL0000057.4727",2
"CL0000057.4728",23
"CL0000057.4729",2
"CL0000057.4730",2
"CL0000057.4731",2
"CL0000057.4732",2
"CL0000057.4733",2
"CL0000057.4734",2
"CL0000057.4735",2
"CL0000057.4736",11
"CL0000057.4737",2
"CL0000057.4738",2
"CL0000057.4739",2
"CL0000057.4740",2
"CL0000057.4741",2
"CL0000057.4742",2
"CL0000057.4743",2
"CL0000057.4744",2
"CL0000057.4745",2
"CL0000057.4746",2
"CL0000057.4747",2
"CL0000057.4748",2
"CL0000057.4749",2
"CL0000057.4750",2
"CL0000057.4751",2
"CL0000057.4752",5
"CL0000057.4753",2
"CL0000057.4754",2
"CL0000057.4755",1
"CL0000057.4756",2
"CL0000057.4757",2
"CL0000057.4758",2
"CL0000057.4759",2
"CL0000057.4760",2
"CL0000057.4761",2
"CL0000057.4762",2
"CL0000057.4763",2
"CL0000057.4764",2
"CL0000057.4765",2
"CL0000057.4766",2
"CL0000057.4767",2
"CL0000057.4768",2
"CL0000057.4769",2
"CL0000057.4770",2
"CL0000057.4771",2
"CL0000057.4772",2
"CL0000057.4773",2
"CL0000057.4774",2
"CL0000057.4775",2
"CL0000057.4776",2
"CL0000057.4777",2
"CL0000057.4778",2
"CL0000057.4779",2
"CL0000057.4780",2
"CL0000057.4781",2
"CL0000057.4782",2
"CL0000057.4783",2
"CL0000057.4784",2
"CL0000057.4785",2
"CL0000057.4786",2
"CL0000057.4787",2
"CL0000057.4788",2
"CL0000057.4789",2
"CL0000057.4790",3
"CL0000057.4791",2
"CL0000057.4792",2
"CL0000057.4793",2
"CL0000057.4794",2
"CL0000057.4795",2
"CL0000057.4796",2
"CL0000057.4797",2
"CL0000057.4798",2
"CL0000057.4799",2
"CL0000057.4800",2
"CL0000057.4801",2
"CL0000057.4802",2
"CL0000057.4803",2
"CL0000057.4804",2
"CL0000057.4805",2
"CL0000057.4806",2
"CL0000057.4807",2
"CL0000057.4808",2
"CL0000057.4809",2
"CL0000057.4810",2
"CL0000057.4811",2
"CL0000057.4812",2
"CL0000057.4813",2
"CL0000057.4814",2
"CL0000057.4815",2
"CL0000057.4816",2
"CL0000057.4817",2
"CL0000057.4818",2
"CL0000057.4819",2
"CL0000057.4820",2
"CL0000057.4821",2
"CL0000057.4822",2
"CL0000057.4823",3
"CL0000057.4824",2
"CL0000057.4825",2
"CL0000057.4826",2
"CL0000057.4827",2
"CL0000057.4828",2
"CL0000057.4829",2
"CL0000057.4830",2
"CL0000057.4831",2
"CL0000057.4832",2
"CL0000057.4833",2
"CL0000057.4834",2
"CL0000057.4835",2
"CL0000057.4836",2
"CL0000057.4837",2
"CL0000057.4838",2
"CL0000057.4839",2
"CL0000057.4840",2
"CL0000057.4841",2
"CL0000057.4842",2
"CL0000057.4843",2
"CL0000057.4844",2
"CL0000057.4845",2
"CL0000057.4846",2
"CL0000057.4847",2
"CL0000057.4848",2
"CL0000057.4849",2
"CL0000057.4850",2
"CL0000057.4851",2
"CL0000057.4852",2
"CL0000057.4853",2
"CL0000057.4854",2
"CL0000057.4855",2
"CL0000057.4856",2
"CL0000057.4857",2
"CL0000057.4858",2
"CL0000057.4859",2
"CL0000057.4860",2
"CL0000057.4861",2
"CL0000057.4862",2
"CL0000057.4863",2
"CL0000057.4864",2
"CL0000057.4865",2
"CL0000057.4866",2
"CL0000057.4867",2
"CL0000057.4868",2
"CL0000057.4869",2
"CL0000057.4870",2
"CL0000057.4871",2
"CL0000057.4872",2
"CL0000057.4873",2
"CL0000057.4874",2
"CL0000057.4875",2
"CL0000057.4876",2
"CL0000057.4877",2
"CL0000057.4878",2
"CL0000057.4879",2
"CL0000057.4880",2
"CL0000057.4881",2
"CL0000057.4882",2
"CL0000057.4883",2
"CL0000057.4884",2
"CL0000057.4885",2
"CL0000057.4886",2
"CL0000057.4887",2
"CL0000057.4888",2
"CL0000057.4889",2
"CL0000057.4890",2
"CL0000057.4891",2
"CL0000057.4892",11
"CL0000057.4893",2
"CL0000057.4894",2
"CL0000057.4895",2
"CL0000057.4896",2
"CL0000057.4897",2
"CL0000057.4898",2
"CL0000057.4899",2
"CL0000057.4900",2
"CL0000057.4901",2
"CL0000057.4902",2
"CL0000057.4903",2
"CL0000057.4904",2
"CL0000057.4905",2
"CL0000057.4906",2
"CL0000057.4907",2
"CL0000057.4908",2
"CL0000057.4909",2
"CL0000057.4910",2
"CL0000057.4911",2
"CL0000057.4912",2
"CL0000057.4913",2
"CL0000057.4914",2
"CL0000057.4915",2
"CL0000057.4916",2
"CL0000057.4917",2
"CL0000057.4918",2
"CL0000057.4919",2
"CL0000057.4920",2
"CL0000057.4921",2
"CL0000057.4922",2
"CL0000057.4923",2
"CL0000057.4924",2
"CL0000057.4925",2
"CL0000057.4926",2
"CL0000057.4927",2
"CL0000057.4928",2
"CL0000057.4929",2
"CL0000057.4930",2
"CL0000057.4931",2
"CL0000057.4932",2
"CL0000057.4933",2
"CL0000057.4934",2
"CL0000057.4935",2
"CL0000057.4936",2
"CL0000057.4937",2
"CL0000057.4938",2
"CL0000057.4939",2
"CL0000057.4940",2
"CL0000057.4941",2
"CL0000057.4942",2
"CL0000057.4943",2
"CL0000057.4944",2
"CL0000057.4945",2
"CL0000057.4946",2
"CL0000057.4947",2
"CL0000057.4948",2
"CL0000057.4949",2
"CL0000057.4950",2
"CL0000057.4951",2
"CL0000057.4952",2
"CL0000057.4953",2
"CL0000057.4954",2
"CL0000057.4955",2
"CL0000057.4956",2
"CL0000057.4957",2
"CL0000057.4958",2
"CL0000057.4959",11
"CL0000057.4960",2
"CL0000057.4961",2
"CL0000057.4962",2
"CL0000057.4963",2
"CL0000057.4964",2
"CL0000057.4965",2
"CL0000057.4966",2
"CL0000057.4967",2
"CL0000057.4968",2
"CL0000057.4969",2
"CL0000057.4970",2
"CL0000057.4971",2
"CL0000057.4972",2
"CL0000057.4973",2
"CL0000057.4974",2
"CL0000057.4975",2
"CL0000057.4976",2
"CL0000057.4977",2
"CL0000057.4978",2
"CL0000057.4979",2
"CL0000057.4980",2
"CL0000057.4981",2
"CL0000057.4982",2
"CL0000057.4983",2
"CL0000057.4984",2
"CL0000057.4985",2
"CL0000057.4986",2
"CL0000057.4987",2
"CL0000057.4988",2
"CL0000057.4989",2
"CL0000057.4990",2
"CL0000057.4991",2
"CL0000057.4992",2
"CL0000057.4993",2
"CL0000057.4994",2
"CL0000057.4995",2
"CL0000057.4996",2
"CL0000057.4997",11
"CL0000057.4998",2
"CL0000057.4999",2
"CL0000057.5000",2
"CL0000057.5001",2
"CL0000057.5002",2
"CL0000057.5003",2
"CL0000057.5004",2
"CL0000057.5005",2
"CL0000057.5006",2
"CL0000057.5007",2
"CL0000057.5008",2
"CL0000057.5009",2
"CL0000057.5010",2
"CL0000057.5011",2
"CL0000057.5012",2
"CL0000057.5013",13
"CL0000057.5014",2
"CL0000057.5015",2
"CL0000057.5016",2
"CL0000057.5017",2
"CL0000057.5018",2
"CL0000057.5019",2
"CL0000057.5020",2
"CL0000057.5021",2
"CL0000057.5022",2
"CL0000057.5023",2
"CL0000057.5024",2
"CL0000057.5025",2
"CL0000057.5026",2
"CL0000057.5027",2
"CL0000057.5028",2
"CL0000057.5029",2
"CL0000057.5030",2
"CL0000057.5031",2
"CL0000057.5032",2
"CL0000057.5033",2
"CL0000057.5034",2
"CL0000057.5035",2
"CL0000057.5036",2
"CL0000057.5037",2
"CL0000057.5038",2
"CL0000057.5039",2
"CL0000057.5040",2
"CL0000057.5041",2
"CL0000057.5042",2
"CL0000057.5043",2
"CL0000057.5044",2
"CL0000057.5045",2
"CL0000057.5046",2
"CL0000057.5047",2
"CL0000057.5048",2
"CL0000057.5049",2
"CL0000057.5050",2
"CL0000057.5051",2
"CL0000057.5052",2
"CL0000057.5053",2
"CL0000057.5054",2
"CL0000057.5055",2
"CL0000057.5056",2
"CL0000057.5057",2
"CL0000057.5058",2
"CL0000057.5059",2
"CL0000057.5060",2
"CL0000057.5061",2
"CL0000057.5062",2
"CL0000057.5063",2
"CL0000057.5064",2
"CL0000057.5065",2
"CL0000057.5066",2
"CL0000057.5067",2
"CL0000057.5068",2
"CL0000057.5069",2
"CL0000057.5070",2
"CL0000057.5071",2
"CL0000057.5072",2
"CL0000057.5073",2
"CL0000057.5074",2
"CL0000057.5075",2
"CL0000057.5076",2
"CL0000057.5077",2
"CL0000057.5078",2
"CL0000057.5079",2
"CL0000057.5080",2
"CL0000057.5081",2
"CL0000057.5082",2
"CL0000057.5083",2
"CL0000057.5084",2
"CL0000057.5085",2
"CL0000057.5086",2
"CL0000057.5087",2
"CL0000057.5088",2
"CL0000057.5089",2
"CL0000057.5090",2
"CL0000057.5091",2
"CL0000057.5092",2
"CL0000057.5093",2
"CL0000057.5094",2
"CL0000057.5095",2
"CL0000057.5096",2
"CL0000057.5097",2
"CL0000057.5098",2
"CL0000057.5099",2
"CL0000057.5100",2
"CL0000057.5101",2
"CL0000057.5102",2
"CL0000057.5103",3
"CL0000057.5104",2
"CL0000057.5105",2
"CL0000057.5106",2
"CL0000057.5107",2
"CL0000057.5108",2
"CL0000057.5109",2
"CL0000057.5110",2
"CL0000057.5111",2
"CL0000057.5112",2
"CL0000057.5113",2
"CL0000057.5114",2
"CL0000057.5115",2
"CL0000057.5116",2
"CL0000057.5117",2
"CL0000057.5118",2
"CL0000057.5119",2
"CL0000057.5120",2
"CL0000057.5121",2
"CL0000057.5122",2
"CL0000057.5123",2
"CL0000057.5124",2
"CL0000057.5125",2
"CL0000057.5126",2
"CL0000057.5127",2
"CL0000057.5128",2
"CL0000057.5129",2
"CL0000057.5130",2
"CL0000057.5131",2
"CL0000057.5132",2
"CL0000057.5133",2
"CL0000057.5134",2
"CL0000057.5135",2
"CL0000057.5136",2
"CL0000057.5137",2
"CL0000057.5138",2
"CL0000057.5139",2
"CL0000057.5140",2
"CL0000057.5141",2
"CL0000057.5142",2
"CL0000057.5143",2
"CL0000057.5144",2
"CL0000057.5145",2
"CL0000057.5146",2
"CL0000057.5147",2
"CL0000057.5148",2
"CL0000057.5149",2
"CL0000057.5150",4
"CL0000057.5151",2
"CL0000057.5152",2
"CL0000057.5153",2
"CL0000057.5154",2
"CL0000057.5155",2
"CL0000057.5156",2
"CL0000057.5157",2
"CL0000057.5158",2
"CL0000057.5159",2
"CL0000057.5160",2
"CL0000057.5161",2
"CL0000057.5162",2
"CL0000057.5163",2
"CL0000057.5164",2
"CL0000057.5165",2
"CL0000057.5166",2
"CL0000057.5167",2
"CL0000057.5168",2
"CL0000057.5169",2
"CL0000057.5170",2
"CL0000057.5171",2
"CL0000057.5172",2
"CL0000057.5173",2
"CL0000057.5174",2
"CL0000057.5175",2
"CL0000057.5176",4
"CL0000057.5177",21
"CL0000057.5178",22
"CL0000057.5179",21
"CL0000057.5180",4
"CL0000057.5181",27
"CL0000057.5182",25
"CL0000057.5183",10
"CL0000057.5184",3
"CL0000057.5185",10
"CL0000057.5186",21
"CL0000057.5187",5
"CL0000057.5188",21
"CL0000057.5189",5
"CL0000057.5190",5
"CL0000057.5191",5
"CL0000057.5192",4
"CL0000057.5193",3
"CL0000057.5194",22
"CL0000057.5195",22
"CL0000057.5196",5
"CL0000057.5197",4
"CL0000057.5198",3
"CL0000057.5199",4
"CL0000057.5200",5
"CL0000057.5201",4
"CL0000057.5202",3
"CL0000057.5203",13
"CL0000057.5204",3
"CL0000057.5205",3
"CL0000057.5206",3
"CL0000057.5207",3
"CL0000057.5208",3
"CL0000057.5209",23
"CL0000057.5210",3
"CL0000057.5211",3
"CL0000057.5212",3
"CL0000057.5213",3
"CL0000057.5214",3
"CL0000057.5215",3
"CL0000057.5216",3
"CL0000057.5217",3
"CL0000057.5218",3
"CL0000057.5219",3
"CL0000057.5220",3
"CL0000057.5221",3
"CL0000057.5222",3
"CL0000057.5223",3
"CL0000057.5224",3
"CL0000057.5225",3
"CL0000057.5226",3
"CL0000057.5227",3
"CL0000057.5228",3
"CL0000057.5229",3
"CL0000057.5230",3
"CL0000057.5231",3
"CL0000057.5232",3
"CL0000057.5233",3
"CL0000057.5234",3
"CL0000057.5235",3
"CL0000057.5236",3
"CL0000057.5237",3
"CL0000057.5238",3
"CL0000057.5239",3
"CL0000057.5240",3
"CL0000057.5241",3
"CL0000057.5242",3
"CL0000057.5243",3
"CL0000057.5244",3
"CL0000057.5245",3
"CL0000057.5246",3
"CL0000057.5247",3
"CL0000057.5248",3
"CL0000057.5249",3
"CL0000057.5250",3
"CL0000057.5251",3
"CL0000057.5252",3
"CL0000057.5253",3
"CL0000057.5254",3
"CL0000057.5255",3
"CL0000057.5256",3
"CL0000057.5257",3
"CL0000057.5258",3
