"","x"
"CL0000057.1328",3
"CL0000057.1329",3
"CL0000057.1330",3
"CL0000057.1331",3
"CL0000057.1332",3
"CL0000057.1333",3
"CL0000057.1334",3
"CL0000057.1335",3
"CL0000057.1336",3
"CL0000057.1337",3
"CL0000057.1338",3
"CL0000057.1339",3
"CL0000057.1340",3
"CL0000057.1341",3
"CL0000057.1342",3
"CL0000057.1343",3
"CL0000057.1344",3
"CL0000057.1345",3
"CL0000057.1346",4
"CL0000057.1347",3
"CL0000057.1348",3
"CL0000057.1349",3
"CL0000057.1350",3
"CL0000057.1351",4
"CL0000057.1352",3
"CL0000057.1353",3
"CL0000057.1354",3
"CL0000057.1355",3
"CL0000057.1356",4
"CL0000057.1357",3
"CL0000057.1358",3
"CL0000057.1359",3
"CL0000057.1360",3
"CL0000057.1361",3
"CL0000057.1362",4
"CL0000057.1363",3
"CL0000057.1364",3
"CL0000057.1365",4
"CL0000057.1366",4
"CL0000057.1367",3
"CL0000057.1368",3
"CL0000057.1369",3
"CL0000057.1370",4
"CL0000057.1371",4
"CL0000057.1372",4
"CL0000057.1373",3
"CL0000057.1374",4
"CL0000057.1375",3
"CL0000057.1376",3
"CL0000057.1377",3
"CL0000057.1378",3
"CL0000057.1379",3
"CL0000057.1380",4
"CL0000057.1381",3
"CL0000057.1382",3
"CL0000057.1383",3
"CL0000057.1384",3
"CL0000057.1385",4
"CL0000057.1386",3
"CL0000057.1387",3
"CL0000057.1388",3
"CL0000057.1389",3
"CL0000057.1390",3
"CL0000057.1391",3
"CL0000057.1392",3
"CL0000057.1393",3
"CL0000057.1394",3
"CL0000057.1395",3
"CL0000057.1396",3
"CL0000057.1397",3
"CL0000057.1398",3
"CL0000057.1399",4
"CL0000057.1400",4
"CL0000057.1401",3
"CL0000057.1402",3
"CL0000057.1403",3
"CL0000057.1404",4
"CL0000057.1405",3
"CL0000057.1406",3
"CL0000057.1407",3
"CL0000057.1408",3
"CL0000057.1409",3
"CL0000057.1410",4
"CL0000057.1411",3
"CL0000057.1412",3
"CL0000057.1413",3
"CL0000057.1414",3
"CL0000057.1415",5
"CL0000057.1416",3
"CL0000057.1417",4
"CL0000057.1418",3
"CL0000057.1419",3
"CL0000057.1420",3
"CL0000057.1421",3
"CL0000057.1422",5
"CL0000057.1423",3
"CL0000057.1424",3
"CL0000057.1425",3
"CL0000057.1426",3
"CL0000057.1427",4
"CL0000057.1428",3
"CL0000057.1429",3
"CL0000057.1430",3
"CL0000057.1431",3
"CL0000057.1432",3
"CL0000057.1433",3
"CL0000057.1434",4
"CL0000057.1435",3
"CL0000057.1436",3
"CL0000057.1437",3
"CL0000057.1438",3
"CL0000057.1439",3
"CL0000057.1440",3
"CL0000057.1441",3
"CL0000057.1442",3
"CL0000057.1443",3
"CL0000057.1444",3
"CL0000057.1445",4
"CL0000057.1446",3
"CL0000057.1447",3
"CL0000057.1448",3
"CL0000057.1449",3
"CL0000057.1450",3
"CL0000057.1451",3
"CL0000057.1452",3
"CL0000057.1453",3
"CL0000057.1454",3
"CL0000057.1455",3
"CL0000057.1456",3
"CL0000057.1457",4
"CL0000057.1458",4
"CL0000057.1459",3
"CL0000057.1460",3
"CL0000057.1461",3
"CL0000057.1462",3
"CL0000057.1463",3
"CL0000057.1464",5
"CL0000057.1465",3
"CL0000057.1466",4
"CL0000057.1467",3
"CL0000057.1468",3
"CL0000057.1469",3
"CL0000057.1470",3
"CL0000057.1471",3
"CL0000057.1472",3
"CL0000057.1473",3
"CL0000057.1474",3
"CL0000057.1475",4
"CL0000057.1476",3
"CL0000057.1477",3
"CL0000057.1478",3
"CL0000057.1479",3
"CL0000057.1480",4
"CL0000057.1481",4
"CL0000057.1482",3
"CL0000057.1483",3
"CL0000057.1484",4
"CL0000057.1485",3
"CL0000057.1486",3
"CL0000057.1487",3
"CL0000057.1488",3
"CL0000057.1489",3
"CL0000057.1490",3
"CL0000057.1491",3
"CL0000057.1492",3
"CL0000057.1493",2
"CL0000057.1494",3
"CL0000057.1495",4
"CL0000057.1496",4
"CL0000057.1497",3
"CL0000057.1498",3
"CL0000057.1499",3
"CL0000057.1500",3
"CL0000057.1501",3
"CL0000057.1502",4
"CL0000057.1503",3
"CL0000057.1504",3
"CL0000057.1505",3
"CL0000057.1506",3
"CL0000057.1507",4
"CL0000057.1508",4
"CL0000057.1509",3
"CL0000057.1510",3
"CL0000057.1511",3
"CL0000057.1512",4
"CL0000057.1513",3
"CL0000057.1514",3
"CL0000057.1515",3
"CL0000057.1516",3
"CL0000057.1517",3
"CL0000057.1518",3
"CL0000057.1519",3
"CL0000057.1520",4
"CL0000057.1521",3
"CL0000057.1522",5
"CL0000057.1523",3
"CL0000057.1524",3
"CL0000057.1525",3
"CL0000057.1526",3
"CL0000057.1527",3
"CL0000057.1528",3
"CL0000057.1529",4
"CL0000057.1530",3
"CL0000057.1531",3
"CL0000057.1532",3
"CL0000057.1533",3
"CL0000057.1534",3
"CL0000057.1535",3
"CL0000057.1536",5
"CL0000057.1537",3
"CL0000057.1538",3
"CL0000057.1539",3
"CL0000057.1540",5
"CL0000057.1541",3
"CL0000057.1542",3
"CL0000057.1543",3
"CL0000057.1544",3
"CL0000057.1545",3
"CL0000057.1546",3
"CL0000057.1547",3
"CL0000057.1548",3
"CL0000057.1549",3
"CL0000057.1550",4
"CL0000057.1551",3
"CL0000057.1552",3
"CL0000057.1553",3
"CL0000057.1554",3
"CL0000057.1555",3
"CL0000057.1556",4
"CL0000057.1557",3
"CL0000057.1558",3
"CL0000057.1559",4
"CL0000057.1560",4
"CL0000057.1561",3
"CL0000057.1562",3
"CL0000057.1563",4
"CL0000057.1564",4
"CL0000057.1565",3
"CL0000057.1566",3
"CL0000057.1567",3
"CL0000057.1568",3
"CL0000057.1569",3
"CL0000057.1570",4
"CL0000057.1571",3
"CL0000057.1572",4
"CL0000057.1573",3
"CL0000057.1574",3
"CL0000057.1575",3
"CL0000057.1576",3
"CL0000057.1577",3
"CL0000057.1578",4
"CL0000057.1579",4
"CL0000057.1580",3
"CL0000057.1581",3
"CL0000057.1582",4
"CL0000057.1583",3
"CL0000057.1584",3
"CL0000057.1585",3
"CL0000057.1586",3
"CL0000057.1587",3
"CL0000057.1588",3
"CL0000057.1589",3
"CL0000057.1590",4
"CL0000057.1591",3
"CL0000057.1592",3
"CL0000057.1593",3
"CL0000057.1594",3
"CL0000057.1595",3
"CL0000057.1596",3
"CL0000057.1597",4
"CL0000057.1598",3
"CL0000057.1599",3
"CL0000057.1600",3
"CL0000057.1601",3
"CL0000057.1602",4
"CL0000057.1603",3
"CL0000057.1604",3
"CL0000057.1605",3
"CL0000057.1606",4
"CL0000057.1607",3
"CL0000057.1608",4
"CL0000057.1609",3
"CL0000057.1610",3
"CL0000057.1611",3
"CL0000057.1612",3
"CL0000057.1613",4
"CL0000057.1614",3
"CL0000057.1615",4
"CL0000057.1616",3
"CL0000057.1617",3
"CL0000057.1618",3
"CL0000057.1619",3
"CL0000057.1620",3
"CL0000057.1621",3
"CL0000057.1622",3
"CL0000057.1623",3
"CL0000057.1624",3
"CL0000057.1625",3
"CL0000057.1626",3
"CL0000057.1627",4
"CL0000057.1628",3
"CL0000057.1629",3
"CL0000057.1630",3
"CL0000057.1631",3
"CL0000057.1632",3
"CL0000057.1633",3
"CL0000057.1634",3
"CL0000057.1635",3
"CL0000057.1636",3
"CL0000057.1637",3
"CL0000057.1638",5
"CL0000057.1639",3
"CL0000057.1640",4
"CL0000057.1641",3
"CL0000057.1642",4
"CL0000057.1643",3
"CL0000057.1644",3
"CL0000057.1645",3
"CL0000057.1646",4
"CL0000057.1647",3
"CL0000057.1648",3
"CL0000057.1649",3
"CL0000057.1650",3
"CL0000057.1651",4
"CL0000057.1652",3
"CL0000057.1653",3
"CL0000057.1654",3
"CL0000057.1655",3
"CL0000057.1656",4
"CL0000057.1657",3
"CL0000057.1658",3
"CL0000057.1659",3
"CL0000057.1660",3
"CL0000057.1661",3
"CL0000057.1662",3
"CL0000057.1663",3
"CL0000057.1664",3
"CL0000057.1665",3
"CL0000057.1666",3
"CL0000057.1667",3
"CL0000057.1668",3
"CL0000057.1669",4
"CL0000057.1670",4
"CL0000057.1671",4
"CL0000057.1672",4
"CL0000057.1673",3
"CL0000057.1674",3
"CL0000057.1675",5
"CL0000057.1676",4
"CL0000057.1677",3
"CL0000057.1678",4
"CL0000057.1679",3
"CL0000057.1680",4
"CL0000057.1681",4
"CL0000057.1682",3
"CL0000057.1683",4
"CL0000057.1684",3
"CL0000057.1685",3
"CL0000057.1686",4
"CL0000057.1687",3
"CL0000057.1688",3
"CL0000057.1689",5
"CL0000057.1690",3
"CL0000057.1691",4
"CL0000057.1692",3
"CL0000057.1693",3
"CL0000057.1694",3
"CL0000057.1695",3
"CL0000057.1696",3
"CL0000057.1697",3
"CL0000057.1698",3
"CL0000057.1699",3
"CL0000057.1700",3
"CL0000057.1701",4
"CL0000057.1702",3
"CL0000057.1703",4
"CL0000057.1704",3
"CL0000057.1705",4
"CL0000057.1706",5
"CL0000057.1707",3
"CL0000057.1708",3
"CL0000057.1709",3
"CL0000057.1710",4
"CL0000057.1711",3
"CL0000057.1712",3
"CL0000057.1713",3
"CL0000057.1714",4
"CL0000057.1715",3
"CL0000057.1716",3
"CL0000057.1717",4
"CL0000057.1718",3
"CL0000057.1719",3
"CL0000057.1720",3
"CL0000057.1721",3
"CL0000057.1722",3
"CL0000057.1723",4
"CL0000057.1724",3
"CL0000057.1725",3
"CL0000057.1726",3
"CL0000057.1727",3
"CL0000057.1728",3
"CL0000057.1729",3
"CL0000057.1730",3
"CL0000057.1731",4
"CL0000057.1732",4
"CL0000057.1733",3
"CL0000057.1734",4
"CL0000057.1735",3
"CL0000057.1736",5
"CL0000057.1737",4
"CL0000057.1738",3
"CL0000057.1739",3
"CL0000057.1740",3
"CL0000057.1741",3
"CL0000057.1742",3
"CL0000057.1743",4
"CL0000057.1744",3
"CL0000057.1745",3
"CL0000057.1746",4
"CL0000057.1747",4
"CL0000057.1748",3
"CL0000057.1749",3
"CL0000057.1750",3
"CL0000057.1751",3
"CL0000057.1752",3
"CL0000057.1753",3
"CL0000057.1754",3
"CL0000057.1755",3
"CL0000057.1756",3
"CL0000057.1757",4
"CL0000057.1758",3
"CL0000057.1759",3
"CL0000057.1760",3
"CL0000057.1761",3
"CL0000057.1762",4
"CL0000057.1763",3
"CL0000057.1764",3
"CL0000057.1765",3
"CL0000057.1766",4
"CL0000057.1767",3
"CL0000057.1768",3
"CL0000057.1769",4
"CL0000057.1770",3
"CL0000057.1771",3
"CL0000057.1772",4
"CL0000057.1773",3
"CL0000057.1774",3
"CL0000057.1775",3
"CL0000057.1776",3
"CL0000057.1777",3
"CL0000057.1778",3
"CL0000057.1779",3
"CL0000057.1780",3
"CL0000057.1781",3
"CL0000057.1782",3
"CL0000057.1783",3
"CL0000057.1784",3
"CL0000057.1785",3
"CL0000057.1786",3
"CL0000057.1787",3
"CL0000057.1788",3
"CL0000057.1789",3
"CL0000057.1790",4
"CL0000057.1791",3
"CL0000057.1792",4
"CL0000057.1793",3
"CL0000057.1794",3
"CL0000057.1795",3
"CL0000057.1796",3
"CL0000057.1797",3
"CL0000057.1798",3
"CL0000057.1799",3
"CL0000057.1800",3
"CL0000057.1801",3
"CL0000057.1802",3
"CL0000057.1803",4
"CL0000057.1804",3
"CL0000057.1805",3
"CL0000057.1806",3
"CL0000057.1807",3
"CL0000057.1808",4
"CL0000057.1809",3
"CL0000057.1810",3
"CL0000057.1811",3
"CL0000057.1812",3
"CL0000057.1813",4
"CL0000057.1814",3
"CL0000057.1815",3
"CL0000057.1816",3
"CL0000057.1817",3
"CL0000057.1818",3
"CL0000057.1819",3
"CL0000057.1820",3
"CL0000057.1821",3
"CL0000057.1822",3
"CL0000057.1823",3
"CL0000057.1824",3
"CL0000057.1825",4
"CL0000057.1826",3
"CL0000057.1827",4
"CL0000057.1828",3
"CL0000057.1829",3
"CL0000057.1830",4
"CL0000057.1831",3
"CL0000057.1832",3
"CL0000057.1833",3
"CL0000057.1834",3
"CL0000057.1835",3
"CL0000057.1836",4
"CL0000057.1837",3
"CL0000057.1838",3
"CL0000057.1839",3
"CL0000057.1840",3
"CL0000057.1841",5
"CL0000057.1842",3
"CL0000057.1843",3
"CL0000057.1844",3
"CL0000057.1845",8
"CL0000057.1846",3
"CL0000057.1847",5
"CL0000057.1848",3
"CL0000057.1849",3
"CL0000057.1850",4
"CL0000057.1851",3
"CL0000057.1852",3
"CL0000057.1853",3
"CL0000057.1854",3
"CL0000057.1855",3
"CL0000057.1856",3
"CL0000057.1857",3
"CL0000057.1858",3
"CL0000057.1859",3
"CL0000057.1860",3
"CL0000057.1861",3
"CL0000057.1862",3
"CL0000057.1863",3
"CL0000057.1864",4
"CL0000057.1865",3
"CL0000057.1866",3
"CL0000057.1867",3
"CL0000057.1868",3
"CL0000057.1869",3
"CL0000057.1870",4
"CL0000057.1871",3
"CL0000057.1872",3
"CL0000057.1873",3
"CL0000057.1874",3
"CL0000057.1875",3
"CL0000057.1876",3
"CL0000057.1877",3
"CL0000057.1878",4
"CL0000057.1879",3
"CL0000057.1880",5
"CL0000057.1881",3
"CL0000057.1882",3
"CL0000057.1883",3
"CL0000057.1884",3
"CL0000057.1885",3
"CL0000057.1886",5
"CL0000057.1887",3
"CL0000057.1888",3
"CL0000057.1889",3
"CL0000057.1890",3
"CL0000057.1891",4
"CL0000057.1892",3
"CL0000057.1893",3
"CL0000057.1894",3
"CL0000057.1895",3
"CL0000057.1896",4
"CL0000057.1897",3
"CL0000057.1898",3
"CL0000057.1899",3
"CL0000057.1900",3
"CL0000057.1901",3
"CL0000057.1902",5
"CL0000057.1903",3
"CL0000057.1904",3
"CL0000057.1905",3
"CL0000057.1906",4
"CL0000057.1907",3
"CL0000057.1908",4
"CL0000057.1909",3
"CL0000057.1910",3
"CL0000057.1911",3
"CL0000057.1912",3
"CL0000057.1913",3
"CL0000057.1914",3
"CL0000057.1915",4
"CL0000057.1916",3
"CL0000057.1917",3
"CL0000057.1918",4
"CL0000057.1919",3
"CL0000057.1920",3
"CL0000057.1921",3
"CL0000057.1922",9
"CL0000057.1923",3
"CL0000057.1924",4
"CL0000057.1925",3
"CL0000057.1926",3
"CL0000057.1927",2
"CL0000057.1928",4
"CL0000057.1929",3
"CL0000057.1930",3
"CL0000057.1931",3
"CL0000057.1932",3
"CL0000057.1933",3
"CL0000057.1934",4
"CL0000057.1935",3
"CL0000057.1936",5
"CL0000057.1937",3
"CL0000057.1938",3
"CL0000057.1939",4
"CL0000057.1940",3
"CL0000057.1941",3
"CL0000057.1942",4
"CL0000057.1943",3
"CL0000057.1944",3
"CL0000057.1945",3
"CL0000057.1946",3
"CL0000057.1947",3
"CL0000057.1948",4
"CL0000057.1949",3
"CL0000057.1950",3
"CL0000057.1951",3
"CL0000057.1952",3
"CL0000057.1953",3
"CL0000057.1954",3
"CL0000057.1955",4
"CL0000057.1956",3
"CL0000057.1957",3
"CL0000057.1958",3
"CL0000057.1959",3
"CL0000057.1960",3
"CL0000057.1961",4
"CL0000057.1962",3
"CL0000057.1963",4
"CL0000057.1964",3
"CL0000057.1965",3
"CL0000057.1966",3
"CL0000057.1967",3
"CL0000057.1968",3
"CL0000057.1969",3
"CL0000057.1970",3
"CL0000057.1971",3
"CL0000057.1972",3
"CL0000057.1973",3
"CL0000057.1974",3
"CL0000057.1975",4
"CL0000057.1976",3
"CL0000057.1977",3
"CL0000057.1978",3
"CL0000057.1979",3
"CL0000057.1980",3
"CL0000057.1981",3
"CL0000057.1982",3
"CL0000057.1983",3
"CL0000057.1984",3
"CL0000057.1985",5
"CL0000057.1986",4
"CL0000057.1987",3
"CL0000057.1988",4
"CL0000057.1989",3
"CL0000057.1990",3
"CL0000057.1991",3
"CL0000057.1992",3
"CL0000057.1993",3
"CL0000057.1994",3
"CL0000057.1995",3
"CL0000057.1996",3
"CL0000057.1997",4
"CL0000057.1998",3
"CL0000057.1999",4
"CL0000057.2000",3
"CL0000057.2001",3
"CL0000057.2002",3
"CL0000057.2003",4
"CL0000057.2004",4
"CL0000057.2005",4
"CL0000057.2006",3
"CL0000057.2007",3
"CL0000057.2008",3
"CL0000057.2009",3
"CL0000057.2010",3
"CL0000057.2011",3
"CL0000057.2012",3
"CL0000057.2013",3
"CL0000057.2014",3
"CL0000057.2015",3
"CL0000057.2016",5
"CL0000057.2017",3
"CL0000057.2018",3
"CL0000057.2019",3
"CL0000057.2020",3
"CL0000057.2021",3
"CL0000057.2022",5
"CL0000057.2023",3
"CL0000057.2024",3
"CL0000057.2025",3
"CL0000057.2026",3
"CL0000057.2027",3
"CL0000057.2028",3
"CL0000057.2029",3
"CL0000057.2030",3
"CL0000057.2031",3
"CL0000057.2032",3
"CL0000057.2033",4
"CL0000057.2034",4
"CL0000057.2035",3
"CL0000057.2036",4
"CL0000057.2037",3
"CL0000057.2038",3
"CL0000057.2039",4
"CL0000057.2040",3
"CL0000057.2041",3
"CL0000057.2042",3
"CL0000057.2043",3
"CL0000057.2044",3
"CL0000057.2045",3
"CL0000057.2046",3
"CL0000057.2047",3
"CL0000057.2048",3
"CL0000057.2049",4
"CL0000057.2050",3
"CL0000057.2051",3
"CL0000057.2052",3
"CL0000057.2053",3
"CL0000057.2054",3
"CL0000057.2055",3
"CL0000057.2056",3
"CL0000057.2057",3
"CL0000057.2058",3
"CL0000057.2059",3
"CL0000057.2060",3
"CL0000057.2061",3
"CL0000057.2062",3
"CL0000057.2063",4
"CL0000057.2064",3
"CL0000057.2065",3
"CL0000057.2066",4
"CL0000057.2067",3
"CL0000057.2068",3
"CL0000057.2069",3
"CL0000057.2070",3
"CL0000057.2071",3
"CL0000057.2072",4
"CL0000057.2073",4
"CL0000057.2074",3
"CL0000057.2075",4
"CL0000057.2076",4
"CL0000057.2077",4
"CL0000057.2078",4
"CL0000057.2079",4
"CL0000057.2080",4
"CL0000057.2081",4
"CL0000057.2082",3
"CL0000057.2083",3
"CL0000057.2084",4
"CL0000057.2085",3
"CL0000057.2086",4
"CL0000057.2087",4
"CL0000057.2088",4
"CL0000057.2089",4
"CL0000057.2090",3
"CL0000057.2091",4
"CL0000057.2092",4
"CL0000057.2093",4
"CL0000057.2094",3
"CL0000057.2095",3
"CL0000057.2096",4
"CL0000057.2097",4
"CL0000057.2098",4
"CL0000057.2099",4
"CL0000057.2100",4
"CL0000057.2101",3
"CL0000057.2102",4
"CL0000057.2103",4
"CL0000057.2104",3
"CL0000057.2105",4
"CL0000057.2106",3
"CL0000057.2107",3
"CL0000057.2108",4
"CL0000057.2109",3
"CL0000057.2110",4
"CL0000057.2111",4
"CL0000057.2112",4
"CL0000057.2113",4
"CL0000057.2114",3
"CL0000057.2115",3
"CL0000057.2116",3
"CL0000057.2117",3
"CL0000057.2118",4
"CL0000057.2119",4
"CL0000057.2120",4
"CL0000057.2121",3
"CL0000057.2122",3
"CL0000057.2123",3
"CL0000057.2124",4
"CL0000057.2125",4
"CL0000057.2126",3
"CL0000057.2127",4
"CL0000057.2128",4
"CL0000057.2129",4
"CL0000057.2130",4
"CL0000057.2131",3
"CL0000057.2132",3
"CL0000057.2133",4
"CL0000057.2134",3
"CL0000057.2135",3
"CL0000057.2136",3
"CL0000057.2137",3
"CL0000057.2138",4
"CL0000057.2139",3
"CL0000057.2140",4
"CL0000057.2141",3
"CL0000057.2142",4
"CL0000057.2143",4
"CL0000057.2144",4
"CL0000057.2145",3
"CL0000057.2146",3
"CL0000057.2147",4
"CL0000057.2148",4
"CL0000057.2149",4
"CL0000057.2150",4
"CL0000057.2151",4
"CL0000057.2152",4
"CL0000057.2153",3
"CL0000057.2154",3
"CL0000057.2155",4
"CL0000057.2156",4
"CL0000057.2157",4
"CL0000057.2158",4
"CL0000057.2159",4
"CL0000057.2160",4
"CL0000057.2161",4
"CL0000057.2162",4
"CL0000057.2163",4
"CL0000057.2164",3
"CL0000057.2165",4
"CL0000057.2166",4
"CL0000057.2167",3
"CL0000057.2168",3
"CL0000057.2169",4
"CL0000057.2170",4
"CL0000057.2171",3
"CL0000057.2172",4
"CL0000057.2173",4
"CL0000057.2174",3
"CL0000057.2175",4
"CL0000057.2176",4
"CL0000057.2177",4
"CL0000057.2178",4
"CL0000057.2179",4
"CL0000057.2180",3
"CL0000057.2181",3
"CL0000057.2182",4
"CL0000057.2183",4
"CL0000057.2184",3
"CL0000057.2185",4
"CL0000057.2186",4
"CL0000057.2187",4
"CL0000057.2188",3
"CL0000057.2189",4
"CL0000057.2190",4
"CL0000057.2191",3
"CL0000057.2192",3
"CL0000057.2193",4
"CL0000057.2194",3
"CL0000057.2195",4
"CL0000057.2196",4
"CL0000057.2197",4
"CL0000057.2198",3
"CL0000057.2199",4
"CL0000057.2200",3
"CL0000057.2201",3
"CL0000057.2202",4
"CL0000057.2203",4
"CL0000057.2204",4
"CL0000057.2205",4
"CL0000057.2206",4
"CL0000057.2207",4
"CL0000057.2208",4
"CL0000057.2209",4
"CL0000057.2210",3
"CL0000057.2211",4
"CL0000057.2212",4
"CL0000057.2213",3
"CL0000057.2214",4
"CL0000057.2215",3
"CL0000057.2216",3
"CL0000057.2217",4
"CL0000057.2218",4
"CL0000057.2219",3
"CL0000057.2220",4
"CL0000057.2221",3
"CL0000057.2222",4
"CL0000057.2223",4
"CL0000057.2224",4
"CL0000057.2225",4
"CL0000057.2226",3
"CL0000057.2227",3
"CL0000057.2228",4
"CL0000057.2229",3
"CL0000057.2230",4
"CL0000057.2231",3
"CL0000057.2232",4
"CL0000057.2233",4
"CL0000057.2234",4
"CL0000057.2235",4
"CL0000057.2236",4
"CL0000057.2237",4
"CL0000057.2238",3
"CL0000057.2239",4
"CL0000057.2240",4
"CL0000057.2241",4
"CL0000057.2242",4
"CL0000057.2243",4
"CL0000057.2244",4
"CL0000057.2245",3
"CL0000057.2246",4
"CL0000057.2247",4
"CL0000057.2248",3
"CL0000057.2249",4
"CL0000057.2250",4
"CL0000057.2251",4
"CL0000057.2252",4
"CL0000057.2253",4
"CL0000057.2254",3
"CL0000057.2255",3
"CL0000057.2256",4
"CL0000057.2257",4
"CL0000057.2258",4
"CL0000057.2259",4
"CL0000057.2260",4
"CL0000057.2261",4
"CL0000057.2262",4
"CL0000057.2263",4
"CL0000057.2264",4
"CL0000057.2265",3
"CL0000057.2266",3
"CL0000057.2267",3
"CL0000057.2268",3
"CL0000057.2269",4
"CL0000057.2270",3
"CL0000057.2271",4
"CL0000057.2272",3
"CL0000057.2273",4
"CL0000057.2274",4
"CL0000057.2275",3
"CL0000057.2276",3
"CL0000057.2277",4
"CL0000057.2278",4
"CL0000057.2279",4
"CL0000057.2280",3
"CL0000057.2281",4
"CL0000057.2282",3
"CL0000057.2283",4
"CL0000057.2284",3
"CL0000057.2285",3
"CL0000057.2286",4
"CL0000057.2287",3
"CL0000057.2288",4
"CL0000057.2289",4
"CL0000057.2290",4
"CL0000057.2291",5
"CL0000057.2292",4
"CL0000057.2293",4
"CL0000057.2294",4
"CL0000057.2295",4
"CL0000057.2296",3
"CL0000057.2297",3
"CL0000057.2298",4
"CL0000057.2299",4
"CL0000057.2300",3
"CL0000057.2301",4
"CL0000057.2302",3
"CL0000057.2303",3
"CL0000057.2304",4
"CL0000057.2305",3
"CL0000057.2306",4
"CL0000057.2307",3
"CL0000057.2308",3
"CL0000057.2309",4
"CL0000057.2310",4
"CL0000057.2311",4
"CL0000057.2312",4
"CL0000057.2313",4
"CL0000057.2314",3
"CL0000057.2315",3
"CL0000057.2316",4
"CL0000057.2317",4
"CL0000057.2318",4
"CL0000057.2319",4
"CL0000057.2320",3
"CL0000057.2321",4
"CL0000057.2322",4
"CL0000057.2323",4
"CL0000057.2324",4
"CL0000057.2325",4
"CL0000057.2326",4
"CL0000057.2327",3
"CL0000057.2328",4
"CL0000057.2329",4
"CL0000057.2330",4
"CL0000057.2331",3
"CL0000057.2332",3
"CL0000057.2333",3
"CL0000057.2334",4
"CL0000057.2335",4
"CL0000057.2336",4
"CL0000057.2337",3
"CL0000057.2338",3
"CL0000057.2339",3
"CL0000057.2340",4
"CL0000057.2341",4
"CL0000057.2342",3
"CL0000057.2343",4
"CL0000057.2344",3
"CL0000057.2345",3
"CL0000057.2346",4
"CL0000057.2347",4
"CL0000057.2348",4
"CL0000057.2349",5
"CL0000057.2350",4
"CL0000057.2351",4
"CL0000057.2352",4
"CL0000057.2353",4
"CL0000057.2354",3
"CL0000057.2355",3
"CL0000057.2356",4
"CL0000057.2357",4
"CL0000057.2358",3
"CL0000057.2359",3
"CL0000057.2360",3
"CL0000057.2361",3
"CL0000057.2362",4
"CL0000057.2363",4
"CL0000057.2364",4
"CL0000057.2365",3
"CL0000057.2366",3
"CL0000057.2367",3
"CL0000057.2368",3
"CL0000057.2369",4
"CL0000057.2370",4
"CL0000057.2371",4
"CL0000057.2372",4
"CL0000057.2373",4
"CL0000057.2374",3
"CL0000057.2375",4
"CL0000057.2376",1
"CL0000057.2377",4
"CL0000057.2378",4
"CL0000057.2379",4
"CL0000057.2380",4
"CL0000057.2381",4
"CL0000057.2382",4
"CL0000057.2383",4
"CL0000057.2384",4
"CL0000057.2385",3
"CL0000057.2386",4
"CL0000057.2387",4
"CL0000057.2388",3
"CL0000057.2389",4
"CL0000057.2390",4
"CL0000057.2391",4
"CL0000057.2392",3
"CL0000057.2393",4
"CL0000057.2394",4
"CL0000057.2395",3
"CL0000057.2396",5
"CL0000057.2397",3
"CL0000057.2398",4
"CL0000057.2399",4
"CL0000057.2400",4
"CL0000057.2401",3
"CL0000057.2402",3
"CL0000057.2403",3
"CL0000057.2404",4
"CL0000057.2405",4
"CL0000057.2406",3
"CL0000057.2407",4
"CL0000057.2408",3
"CL0000057.2409",4
"CL0000057.2410",4
"CL0000057.2411",4
"CL0000057.2412",4
"CL0000057.2413",3
"CL0000057.2414",4
"CL0000057.2415",4
"CL0000057.2416",4
"CL0000057.2417",4
"CL0000057.2418",3
"CL0000057.2419",4
"CL0000057.2420",3
"CL0000057.2421",4
"CL0000057.2422",4
"CL0000057.2423",4
"CL0000057.2424",3
"CL0000057.2425",4
"CL0000057.2426",3
"CL0000057.2427",3
"CL0000057.2428",3
"CL0000057.2429",4
"CL0000057.2430",4
"CL0000057.2431",4
"CL0000057.2432",4
"CL0000057.2433",4
"CL0000057.2434",4
"CL0000057.2435",3
"CL0000057.2436",4
"CL0000057.2437",4
"CL0000057.2438",4
"CL0000057.2439",4
"CL0000057.2440",4
"CL0000057.2441",4
"CL0000057.2442",4
"CL0000057.2443",4
"CL0000057.2444",3
"CL0000057.2445",4
"CL0000057.2446",4
"CL0000057.2447",4
"CL0000057.2448",4
"CL0000057.2449",4
"CL0000057.2450",4
"CL0000057.2451",4
"CL0000057.2452",4
"CL0000057.2453",4
"CL0000057.2454",4
"CL0000057.2455",3
"CL0000057.2456",3
"CL0000057.2457",4
"CL0000057.2458",4
"CL0000057.2459",3
"CL0000057.2460",3
"CL0000057.2461",3
"CL0000057.2462",4
"CL0000057.2463",4
"CL0000057.2464",4
"CL0000057.2465",3
"CL0000057.2466",4
"CL0000057.2467",4
"CL0000057.2468",3
"CL0000057.2469",3
"CL0000057.2470",3
"CL0000057.2471",4
"CL0000057.2472",4
"CL0000057.2473",4
"CL0000057.2474",3
"CL0000057.2475",4
"CL0000057.2476",4
"CL0000057.2477",4
"CL0000057.2478",3
"CL0000057.2479",4
"CL0000057.2480",4
"CL0000057.2481",5
"CL0000057.2482",4
"CL0000057.2483",3
"CL0000057.2484",4
"CL0000057.2485",4
"CL0000057.2486",4
"CL0000057.2487",4
"CL0000057.2488",4
"CL0000057.2489",3
"CL0000057.2490",4
"CL0000057.2491",3
"CL0000057.2492",4
"CL0000057.2493",3
