"","x"
"CL0000057.3940",24
"CL0000057.3941",25
"CL0000057.3942",28
"CL0000057.3943",24
"CL0000057.3944",28
"CL0000057.3945",23
"CL0000057.3946",25
"CL0000057.3947",24
"CL0000057.3948",25
"CL0000057.3949",130
"CL0000057.3950",29
"CL0000057.3951",23
"CL0000057.3952",29
"CL0000057.3953",29
"CL0000057.3954",27
"CL0000057.3955",131
"CL0000057.3956",27
"CL0000057.3957",28
"CL0000057.3958",27
"CL0000057.3959",25
"CL0000057.3960",27
"CL0000057.3961",24
"CL0000057.3962",26
"CL0000057.3963",26
"CL0000057.3964",30
"CL0000057.3965",27
"CL0000057.3966",130
"CL0000057.3967",29
"CL0000057.3968",24
"CL0000057.3969",23
"CL0000057.3970",27
"CL0000057.3971",23
"CL0000057.3972",30
"CL0000057.3973",30
"CL0000057.3974",26
"CL0000057.3975",130
"CL0000057.3976",28
"CL0000057.3977",131
"CL0000057.3978",30
"CL0000057.3979",25
"CL0000057.3980",26
"CL0000057.3981",117
"CL0000057.3982",26
"CL0000057.3983",27
"CL0000057.3984",130
"CL0000057.3985",27
"CL0000057.3986",27
"CL0000057.3987",25
"CL0000057.3988",27
"CL0000057.3989",29
"CL0000057.3990",29
"CL0000057.3991",23
"CL0000057.3992",30
"CL0000057.3993",130
"CL0000057.3994",30
"CL0000057.3995",29
"CL0000057.3996",24
"CL0000057.3997",24
"CL0000057.3998",23
"CL0000057.3999",28
"CL0000057.4000",24
"CL0000057.4001",24
"CL0000057.4002",23
"CL0000057.4003",25
"CL0000057.4004",27
"CL0000057.4005",25
"CL0000057.4006",130
"CL0000057.4007",25
"CL0000057.4008",29
"CL0000057.4009",24
"CL0000057.4010",30
"CL0000057.4011",130
"CL0000057.4012",27
"CL0000057.4013",30
"CL0000057.4014",26
"CL0000057.4015",23
"CL0000057.4016",24
"CL0000057.4017",23
"CL0000057.4018",27
"CL0000057.4019",28
"CL0000057.4020",27
"CL0000057.4021",25
"CL0000057.4022",26
"CL0000057.4023",28
"CL0000057.4024",26
"CL0000057.4025",25
"CL0000057.4026",24
"CL0000057.4027",25
"CL0000057.4028",27
"CL0000057.4029",27
"CL0000057.4030",27
"CL0000057.4031",23
"CL0000057.4032",30
"CL0000057.4033",28
"CL0000057.4034",29
"CL0000057.4035",25
"CL0000057.4036",130
"CL0000057.4037",30
"CL0000057.4038",26
"CL0000057.4039",29
"CL0000057.4040",28
"CL0000057.4041",131
"CL0000057.4042",131
"CL0000057.4043",24
"CL0000057.4044",23
"CL0000057.4045",26
"CL0000057.4046",29
"CL0000057.4047",29
"CL0000057.4048",26
"CL0000057.4049",25
"CL0000057.4050",24
"CL0000057.4051",23
"CL0000057.4052",26
"CL0000057.4053",30
"CL0000057.4054",29
"CL0000057.4055",29
"CL0000057.4056",24
"CL0000057.4057",26
"CL0000057.4058",28
"CL0000057.4059",28
"CL0000057.4060",27
"CL0000057.4061",24
"CL0000057.4062",29
"CL0000057.4063",24
"CL0000057.4064",27
"CL0000057.4065",28
"CL0000057.4066",25
"CL0000057.4067",23
"CL0000057.4068",23
"CL0000057.4069",27
"CL0000057.4070",25
"CL0000057.4071",26
"CL0000057.4072",29
"CL0000057.4073",30
"CL0000057.4074",24
"CL0000057.4075",28
"CL0000057.4076",26
"CL0000057.4077",117
"CL0000057.4078",27
"CL0000057.4079",29
"CL0000057.4080",25
"CL0000057.4081",23
"CL0000057.4082",24
"CL0000057.4083",28
"CL0000057.4084",28
"CL0000057.4085",30
"CL0000057.4086",29
"CL0000057.4087",29
"CL0000057.4088",25
"CL0000057.4089",27
"CL0000057.4090",25
"CL0000057.4091",25
"CL0000057.4092",27
"CL0000057.4093",25
"CL0000057.4094",28
"CL0000057.4095",29
"CL0000057.4096",23
"CL0000057.4097",25
"CL0000057.4098",26
"CL0000057.4099",25
"CL0000057.4100",27
"CL0000057.4101",131
"CL0000057.4102",28
"CL0000057.4103",23
"CL0000057.4104",28
"CL0000057.4105",24
"CL0000057.4106",25
"CL0000057.4107",25
"CL0000057.4108",25
"CL0000057.4109",26
"CL0000057.4110",25
"CL0000057.4111",27
"CL0000057.4112",23
"CL0000057.4113",27
"CL0000057.4114",25
"CL0000057.4115",24
"CL0000057.4116",26
"CL0000057.4117",27
"CL0000057.4118",28
"CL0000057.4119",24
"CL0000057.4120",24
"CL0000057.4121",30
"CL0000057.4122",25
"CL0000057.4123",30
"CL0000057.4124",24
"CL0000057.4125",29
"CL0000057.4126",29
"CL0000057.4127",28
"CL0000057.4128",27
"CL0000057.4129",131
"CL0000057.4130",23
"CL0000057.4131",23
"CL0000057.4132",23
"CL0000057.4133",27
"CL0000057.4134",29
"CL0000057.4135",30
"CL0000057.4136",28
"CL0000057.4137",131
"CL0000057.4138",30
"CL0000057.4139",26
"CL0000057.4140",28
"CL0000057.4141",29
"CL0000057.4142",29
"CL0000057.4143",29
"CL0000057.4144",23
"CL0000057.4145",130
"CL0000057.4146",24
"CL0000057.4147",30
"CL0000057.4148",24
"CL0000057.4149",27
"CL0000057.4150",26
"CL0000057.4151",23
"CL0000057.4152",26
"CL0000057.4153",29
"CL0000057.4154",23
"CL0000057.4155",131
"CL0000057.4156",23
"CL0000057.4157",24
"CL0000057.4158",24
"CL0000057.4159",26
"CL0000057.4160",29
"CL0000057.4161",29
"CL0000057.4162",130
"CL0000057.4163",27
"CL0000057.4164",24
"CL0000057.4165",26
"CL0000057.4166",28
"CL0000057.4167",25
"CL0000057.4168",30
"CL0000057.4169",25
"CL0000057.4170",23
"CL0000057.4171",26
"CL0000057.4172",27
"CL0000057.4173",25
"CL0000057.4174",26
"CL0000057.4175",30
"CL0000057.4176",131
"CL0000057.4177",27
"CL0000057.4178",29
"CL0000057.4179",25
"CL0000057.4180",23
"CL0000057.4181",24
"CL0000057.4182",25
"CL0000057.4183",24
"CL0000057.4184",131
"CL0000057.4185",25
"CL0000057.4186",30
"CL0000057.4187",29
"CL0000057.4188",27
"CL0000057.4189",30
"CL0000057.4190",25
"CL0000057.4191",30
"CL0000057.4192",24
"CL0000057.4193",24
"CL0000057.4194",26
"CL0000057.4195",131
"CL0000057.4196",24
"CL0000057.4197",30
"CL0000057.4198",27
"CL0000057.4199",30
"CL0000057.4200",28
"CL0000057.4201",23
"CL0000057.4202",25
"CL0000057.4203",29
"CL0000057.4204",23
"CL0000057.4205",25
"CL0000057.4206",131
"CL0000057.4207",29
"CL0000057.4208",28
"CL0000057.4209",26
"CL0000057.4210",131
"CL0000057.4211",24
"CL0000057.4212",27
"CL0000057.4213",23
"CL0000057.4214",25
"CL0000057.4215",25
"CL0000057.4216",24
"CL0000057.4217",24
"CL0000057.4218",29
"CL0000057.4219",28
"CL0000057.4220",23
"CL0000057.4221",27
"CL0000057.4222",26
"CL0000057.4223",26
"CL0000057.4224",27
"CL0000057.4225",29
"CL0000057.4226",27
"CL0000057.4227",24
"CL0000057.4228",27
"CL0000057.4229",25
"CL0000057.4230",25
"CL0000057.4231",30
"CL0000057.4232",30
"CL0000057.4233",26
"CL0000057.4234",27
"CL0000057.4235",29
"CL0000057.4236",117
"CL0000057.4237",131
"CL0000057.4238",26
"CL0000057.4239",23
"CL0000057.4240",25
"CL0000057.4241",23
"CL0000057.4242",30
"CL0000057.4243",25
"CL0000057.4244",27
"CL0000057.4245",130
"CL0000057.4246",131
"CL0000057.4247",28
"CL0000057.4248",27
"CL0000057.4249",27
"CL0000057.4250",131
"CL0000057.4251",23
"CL0000057.4252",27
"CL0000057.4253",30
"CL0000057.4254",26
"CL0000057.4255",29
"CL0000057.4256",27
"CL0000057.4257",27
"CL0000057.4258",27
"CL0000057.4259",27
"CL0000057.4260",26
"CL0000057.4261",24
"CL0000057.4262",26
"CL0000057.4263",29
"CL0000057.4264",131
"CL0000057.4265",28
"CL0000057.4266",27
"CL0000057.4267",29
"CL0000057.4268",23
"CL0000057.4269",24
"CL0000057.4270",131
"CL0000057.4271",131
"CL0000057.4272",28
"CL0000057.4273",24
"CL0000057.4274",117
"CL0000057.4275",28
"CL0000057.4276",26
"CL0000057.4277",29
"CL0000057.4278",27
"CL0000057.4279",30
"CL0000057.4280",131
"CL0000057.4281",30
"CL0000057.4282",29
"CL0000057.4283",28
"CL0000057.4284",23
"CL0000057.4285",29
"CL0000057.4286",27
"CL0000057.4287",27
"CL0000057.4288",24
"CL0000057.4289",26
"CL0000057.4290",23
"CL0000057.4291",27
"CL0000057.4292",24
"CL0000057.4293",23
"CL0000057.4294",28
"CL0000057.4295",23
"CL0000057.4296",29
"CL0000057.4297",26
"CL0000057.4298",131
"CL0000057.4299",23
"CL0000057.4300",24
"CL0000057.4301",26
"CL0000057.4302",23
"CL0000057.4303",25
"CL0000057.4304",24
"CL0000057.4305",27
"CL0000057.4306",27
"CL0000057.4307",29
"CL0000057.4308",24
"CL0000057.4309",26
"CL0000057.4310",25
"CL0000057.4311",131
"CL0000057.4312",24
"CL0000057.4313",25
"CL0000057.4314",25
"CL0000057.4315",27
"CL0000057.4316",25
"CL0000057.4317",25
"CL0000057.4318",26
"CL0000057.4319",23
"CL0000057.4320",29
"CL0000057.4321",27
"CL0000057.4322",24
"CL0000057.4323",27
"CL0000057.4324",26
"CL0000057.4325",28
"CL0000057.4326",26
"CL0000057.4327",26
"CL0000057.4328",23
"CL0000057.4329",26
"CL0000057.4330",26
"CL0000057.4331",23
"CL0000057.4332",27
"CL0000057.4333",30
"CL0000057.4334",26
"CL0000057.4335",25
"CL0000057.4336",131
"CL0000057.4337",26
"CL0000057.4338",25
"CL0000057.4339",25
"CL0000057.4340",131
"CL0000057.4341",29
"CL0000057.4342",26
"CL0000057.4343",24
"CL0000057.4344",132
"CL0000057.4345",24
"CL0000057.4346",29
"CL0000057.4347",27
"CL0000057.4348",23
"CL0000057.4349",26
"CL0000057.4350",29
"CL0000057.4351",30
"CL0000057.4352",24
"CL0000057.4353",54
"CL0000057.4354",131
"CL0000057.4355",30
"CL0000057.4356",30
"CL0000057.4357",30
"CL0000057.4358",27
"CL0000057.4359",24
"CL0000057.4360",28
"CL0000057.4361",24
"CL0000057.4362",130
"CL0000057.4363",25
"CL0000057.4364",24
"CL0000057.4365",27
"CL0000057.4366",29
"CL0000057.4367",26
"CL0000057.4368",28
"CL0000057.4369",29
"CL0000057.4370",25
"CL0000057.4371",30
"CL0000057.4372",25
"CL0000057.4373",29
"CL0000057.4374",27
"CL0000057.4375",25
"CL0000057.4376",30
"CL0000057.4377",23
"CL0000057.4378",26
"CL0000057.4379",25
"CL0000057.4380",30
"CL0000057.4381",30
"CL0000057.4382",29
"CL0000057.4383",130
"CL0000057.4384",28
"CL0000057.4385",29
"CL0000057.4386",25
"CL0000057.4387",117
"CL0000057.4388",26
"CL0000057.4389",28
"CL0000057.4390",24
"CL0000057.4391",30
"CL0000057.4392",29
"CL0000057.4393",27
"CL0000057.4394",24
"CL0000057.4395",26
"CL0000057.4396",27
"CL0000057.4397",29
"CL0000057.4398",27
"CL0000057.4399",120
"CL0000057.4400",26
"CL0000057.4401",2
"CL0000057.4402",30
"CL0000057.4403",29
"CL0000057.4404",30
"CL0000057.4405",27
"CL0000057.4406",24
"CL0000057.4407",30
"CL0000057.4408",29
"CL0000057.4409",27
"CL0000057.4410",26
"CL0000057.4411",26
"CL0000057.4412",23
"CL0000057.4413",27
"CL0000057.4414",23
"CL0000057.4415",24
"CL0000057.4416",27
"CL0000057.4417",26
"CL0000057.4418",26
"CL0000057.4419",27
"CL0000057.4420",28
"CL0000057.4421",23
"CL0000057.4422",29
"CL0000057.4423",29
"CL0000057.4424",24
"CL0000057.4425",131
"CL0000057.4426",29
"CL0000057.4427",23
"CL0000057.4428",29
"CL0000057.4429",27
"CL0000057.4430",29
"CL0000057.4431",25
"CL0000057.4432",28
"CL0000057.4433",26
"CL0000057.4434",26
"CL0000057.4435",27
"CL0000057.4436",29
"CL0000057.4437",25
"CL0000057.4438",27
"CL0000057.4439",24
"CL0000057.4440",26
"CL0000057.4441",130
"CL0000057.4442",30
"CL0000057.4443",23
"CL0000057.4444",25
"CL0000057.4445",29
"CL0000057.4446",27
"CL0000057.4447",28
"CL0000057.4448",24
"CL0000057.4449",24
"CL0000057.4450",24
"CL0000057.4451",29
"CL0000057.4452",26
"CL0000057.4453",25
"CL0000057.4454",24
"CL0000057.4455",29
"CL0000057.4456",26
"CL0000057.4457",30
"CL0000057.4458",30
"CL0000057.4459",23
"CL0000057.4460",131
"CL0000057.4461",30
"CL0000057.4462",23
"CL0000057.4463",23
"CL0000057.4464",24
"CL0000057.4465",29
"CL0000057.4466",29
"CL0000057.4467",28
"CL0000057.4468",28
"CL0000057.4469",30
"CL0000057.4470",26
"CL0000057.4471",25
"CL0000057.4472",30
"CL0000057.4473",24
"CL0000057.4474",28
"CL0000057.4475",27
"CL0000057.4476",25
"CL0000057.4477",29
"CL0000057.4478",25
"CL0000057.4479",26
"CL0000057.4480",24
"CL0000057.4481",27
"CL0000057.4482",24
"CL0000057.4483",27
"CL0000057.4484",26
"CL0000057.4485",26
"CL0000057.4486",23
"CL0000057.4487",24
"CL0000057.4488",24
"CL0000057.4489",25
"CL0000057.4490",27
"CL0000057.4491",25
"CL0000057.4492",24
"CL0000057.4493",27
"CL0000057.4494",23
"CL0000057.4495",26
"CL0000057.4496",30
"CL0000057.4497",29
"CL0000057.4498",26
"CL0000057.4499",24
"CL0000057.4500",27
"CL0000057.4501",28
"CL0000057.4502",24
"CL0000057.4503",30
"CL0000057.4504",30
"CL0000057.4505",26
"CL0000057.4506",28
"CL0000057.4507",26
"CL0000057.4508",28
"CL0000057.4509",26
"CL0000057.4510",23
"CL0000057.4511",24
"CL0000057.4512",26
"CL0000057.4513",23
"CL0000057.4514",27
"CL0000057.4515",27
"CL0000057.4516",28
"CL0000057.4517",24
"CL0000057.4518",27
"CL0000057.4519",26
"CL0000057.4520",29
"CL0000057.4521",25
"CL0000057.4522",27
"CL0000057.4523",117
"CL0000057.4524",27
"CL0000057.4525",131
"CL0000057.4526",25
"CL0000057.4527",26
"CL0000057.4528",28
"CL0000057.4529",23
"CL0000057.4530",23
"CL0000057.4531",26
"CL0000057.4532",131
"CL0000057.4533",23
"CL0000057.4534",26
"CL0000057.4535",28
"CL0000057.4536",30
"CL0000057.4537",24
"CL0000057.4538",29
"CL0000057.4539",23
"CL0000057.4540",24
"CL0000057.4541",30
"CL0000057.4542",28
"CL0000057.4543",29
"CL0000057.4544",26
"CL0000057.4545",28
"CL0000057.4546",25
"CL0000057.4547",23
"CL0000057.4548",28
"CL0000057.4549",27
"CL0000057.4550",30
"CL0000057.4551",25
"CL0000057.4552",28
"CL0000057.4553",28
"CL0000057.4554",27
"CL0000057.4555",23
"CL0000057.4556",131
"CL0000057.4557",26
"CL0000057.4558",131
"CL0000057.4559",28
"CL0000057.4560",131
"CL0000057.4561",30
"CL0000057.4562",29
"CL0000057.4563",28
"CL0000057.4564",24
"CL0000057.4565",26
"CL0000057.4566",23
"CL0000057.4567",25
"CL0000057.4568",25
"CL0000057.4569",28
"CL0000057.4570",131
"CL0000057.4571",24
"CL0000057.4572",29
"CL0000057.4573",23
"CL0000057.4574",28
"CL0000057.4575",27
"CL0000057.4576",29
"CL0000057.4577",24
"CL0000057.4578",25
"CL0000057.4579",23
"CL0000057.4580",26
"CL0000057.4581",25
"CL0000057.4582",25
"CL0000057.4583",29
"CL0000057.4584",28
"CL0000057.4585",27
"CL0000057.4586",131
"CL0000057.4587",23
"CL0000057.4588",29
"CL0000057.4589",24
"CL0000057.4590",30
"CL0000057.4591",130
"CL0000057.4592",29
"CL0000057.4593",130
"CL0000057.4594",27
"CL0000057.4595",30
"CL0000057.4596",30
"CL0000057.4597",24
"CL0000057.4598",23
"CL0000057.4599",26
"CL0000057.4600",28
"CL0000057.4601",27
"CL0000057.4602",29
"CL0000057.4603",29
"CL0000057.4604",23
"CL0000057.4605",2
"CL0000057.4606",27
"CL0000057.4607",27
"CL0000057.4608",26
"CL0000057.4609",28
"CL0000057.4610",29
"CL0000057.4611",25
"CL0000057.4612",131
"CL0000057.4613",27
"CL0000057.4614",23
"CL0000057.4615",27
"CL0000057.4616",131
"CL0000057.4617",24
"CL0000057.4618",130
"CL0000057.4619",23
"CL0000057.4620",23
"CL0000057.4621",30
"CL0000057.4622",27
"CL0000057.4623",30
"CL0000057.4624",28
"CL0000057.4625",30
"CL0000057.4626",28
"CL0000057.4627",24
"CL0000057.4628",29
"CL0000057.4629",130
"CL0000057.4630",30
"CL0000057.4631",26
"CL0000057.4632",29
"CL0000057.4633",130
"CL0000057.4634",29
"CL0000057.4635",24
"CL0000057.4636",30
"CL0000057.4637",27
"CL0000057.4638",28
"CL0000057.4639",23
"CL0000057.4640",24
"CL0000057.4641",29
"CL0000057.4642",27
"CL0000057.4643",131
"CL0000057.4644",27
"CL0000057.4645",23
"CL0000057.4646",24
"CL0000057.4647",27
"CL0000057.4648",26
"CL0000057.4649",131
"CL0000057.4650",130
"CL0000057.4651",26
"CL0000057.4652",30
"CL0000057.4653",25
"CL0000057.4654",23
"CL0000057.4655",27
"CL0000057.4656",25
"CL0000057.4657",23
"CL0000057.4658",24
"CL0000057.4659",24
"CL0000057.4660",30
"CL0000057.4661",26
"CL0000057.4662",23
"CL0000057.4663",24
"CL0000057.4664",23
"CL0000057.4665",27
"CL0000057.4666",23
"CL0000057.4667",30
"CL0000057.4668",25
"CL0000057.4669",48
"CL0000057.4670",116
"CL0000057.4671",116
"CL0000057.4672",36
"CL0000057.4673",116
"CL0000057.4674",107
"CL0000057.4675",31
"CL0000057.4676",48
"CL0000057.4677",116
"CL0000057.4678",58
"CL0000057.4679",58
"CL0000057.4680",116
"CL0000057.4681",58
"CL0000057.4682",58
"CL0000057.4683",56
"CL0000057.4684",58
"CL0000057.4685",58
"CL0000057.4686",34
"CL0000057.4687",52
"CL0000057.4688",117
"CL0000057.4689",2
"CL0000057.4690",2
"CL0000057.4691",27
"CL0000057.4692",5
"CL0000057.4693",4
"CL0000057.4694",6
"CL0000057.4695",6
"CL0000057.4696",4
"CL0000057.4697",5
"CL0000057.4698",6
"CL0000057.4699",5
"CL0000057.4700",6
"CL0000057.4701",5
"CL0000057.4702",2
"CL0000057.4703",4
"CL0000057.4704",5
"CL0000057.4705",3
"CL0000057.4706",27
"CL0000057.4707",5
"CL0000057.4708",6
"CL0000057.4709",3
"CL0000057.4710",2
"CL0000057.4711",5
"CL0000057.4712",4
"CL0000057.4713",6
"CL0000057.4714",5
"CL0000057.4715",2
"CL0000057.4716",3
"CL0000057.4717",2
"CL0000057.4718",2
"CL0000057.4719",2
"CL0000057.4720",5
"CL0000057.4721",5
"CL0000057.4722",5
"CL0000057.4723",5
"CL0000057.4724",2
"CL0000057.4725",5
"CL0000057.4726",2
"CL0000057.4727",2
"CL0000057.4728",117
"CL0000057.4729",2
"CL0000057.4730",2
"CL0000057.4731",2
"CL0000057.4732",6
"CL0000057.4733",2
"CL0000057.4734",5
"CL0000057.4735",5
"CL0000057.4736",30
"CL0000057.4737",5
"CL0000057.4738",6
"CL0000057.4739",6
"CL0000057.4740",2
"CL0000057.4741",4
"CL0000057.4742",4
"CL0000057.4743",6
"CL0000057.4744",2
"CL0000057.4745",6
"CL0000057.4746",15
"CL0000057.4747",4
"CL0000057.4748",6
"CL0000057.4749",3
"CL0000057.4750",3
"CL0000057.4751",3
"CL0000057.4752",4
"CL0000057.4753",4
"CL0000057.4754",2
"CL0000057.4755",29
"CL0000057.4756",2
"CL0000057.4757",6
"CL0000057.4758",3
"CL0000057.4759",2
"CL0000057.4760",2
"CL0000057.4761",2
"CL0000057.4762",2
"CL0000057.4763",3
"CL0000057.4764",3
"CL0000057.4765",4
"CL0000057.4766",6
"CL0000057.4767",6
"CL0000057.4768",5
"CL0000057.4769",4
"CL0000057.4770",3
"CL0000057.4771",6
"CL0000057.4772",6
"CL0000057.4773",2
"CL0000057.4774",5
"CL0000057.4775",6
"CL0000057.4776",4
"CL0000057.4777",2
"CL0000057.4778",6
"CL0000057.4779",2
"CL0000057.4780",6
"CL0000057.4781",3
"CL0000057.4782",6
"CL0000057.4783",4
"CL0000057.4784",5
"CL0000057.4785",3
"CL0000057.4786",15
"CL0000057.4787",6
"CL0000057.4788",2
"CL0000057.4789",5
"CL0000057.4790",17
"CL0000057.4791",6
"CL0000057.4792",15
"CL0000057.4793",6
"CL0000057.4794",2
"CL0000057.4795",6
"CL0000057.4796",2
"CL0000057.4797",2
"CL0000057.4798",4
"CL0000057.4799",3
"CL0000057.4800",5
"CL0000057.4801",6
"CL0000057.4802",6
"CL0000057.4803",3
"CL0000057.4804",6
"CL0000057.4805",2
"CL0000057.4806",3
"CL0000057.4807",17
"CL0000057.4808",2
"CL0000057.4809",3
"CL0000057.4810",3
"CL0000057.4811",3
"CL0000057.4812",2
"CL0000057.4813",5
"CL0000057.4814",3
"CL0000057.4815",4
"CL0000057.4816",3
"CL0000057.4817",6
"CL0000057.4818",2
"CL0000057.4819",3
"CL0000057.4820",5
"CL0000057.4821",4
"CL0000057.4822",5
"CL0000057.4823",1
"CL0000057.4824",2
"CL0000057.4825",4
"CL0000057.4826",5
"CL0000057.4827",4
"CL0000057.4828",2
"CL0000057.4829",4
"CL0000057.4830",6
"CL0000057.4831",6
"CL0000057.4832",3
"CL0000057.4833",6
"CL0000057.4834",6
"CL0000057.4835",3
"CL0000057.4836",4
"CL0000057.4837",4
"CL0000057.4838",3
"CL0000057.4839",5
"CL0000057.4840",6
"CL0000057.4841",3
"CL0000057.4842",4
"CL0000057.4843",2
"CL0000057.4844",6
"CL0000057.4845",6
"CL0000057.4846",3
"CL0000057.4847",4
"CL0000057.4848",3
"CL0000057.4849",6
"CL0000057.4850",2
"CL0000057.4851",6
"CL0000057.4852",3
"CL0000057.4853",6
"CL0000057.4854",4
"CL0000057.4855",6
"CL0000057.4856",5
"CL0000057.4857",2
"CL0000057.4858",18
"CL0000057.4859",2
"CL0000057.4860",4
"CL0000057.4861",15
"CL0000057.4862",2
"CL0000057.4863",5
"CL0000057.4864",3
"CL0000057.4865",2
"CL0000057.4866",6
"CL0000057.4867",4
"CL0000057.4868",3
"CL0000057.4869",3
"CL0000057.4870",5
"CL0000057.4871",3
"CL0000057.4872",2
"CL0000057.4873",3
"CL0000057.4874",3
"CL0000057.4875",6
"CL0000057.4876",4
"CL0000057.4877",6
"CL0000057.4878",4
"CL0000057.4879",2
"CL0000057.4880",3
"CL0000057.4881",4
"CL0000057.4882",4
"CL0000057.4883",2
"CL0000057.4884",2
"CL0000057.4885",4
"CL0000057.4886",6
"CL0000057.4887",4
"CL0000057.4888",2
"CL0000057.4889",2
"CL0000057.4890",3
"CL0000057.4891",5
"CL0000057.4892",30
"CL0000057.4893",2
"CL0000057.4894",4
"CL0000057.4895",6
"CL0000057.4896",2
"CL0000057.4897",2
"CL0000057.4898",3
"CL0000057.4899",5
"CL0000057.4900",2
"CL0000057.4901",3
"CL0000057.4902",3
"CL0000057.4903",3
"CL0000057.4904",6
"CL0000057.4905",3
"CL0000057.4906",6
"CL0000057.4907",4
"CL0000057.4908",3
"CL0000057.4909",2
"CL0000057.4910",6
"CL0000057.4911",4
"CL0000057.4912",4
"CL0000057.4913",4
"CL0000057.4914",6
"CL0000057.4915",6
"CL0000057.4916",6
"CL0000057.4917",3
"CL0000057.4918",3
"CL0000057.4919",6
"CL0000057.4920",2
"CL0000057.4921",3
"CL0000057.4922",2
"CL0000057.4923",5
"CL0000057.4924",6
"CL0000057.4925",6
"CL0000057.4926",2
"CL0000057.4927",2
"CL0000057.4928",4
"CL0000057.4929",2
"CL0000057.4930",2
"CL0000057.4931",6
"CL0000057.4932",4
"CL0000057.4933",6
"CL0000057.4934",2
"CL0000057.4935",2
"CL0000057.4936",5
"CL0000057.4937",2
"CL0000057.4938",6
"CL0000057.4939",2
"CL0000057.4940",3
"CL0000057.4941",4
"CL0000057.4942",3
"CL0000057.4943",4
"CL0000057.4944",2
"CL0000057.4945",6
"CL0000057.4946",2
"CL0000057.4947",3
"CL0000057.4948",3
"CL0000057.4949",3
"CL0000057.4950",2
"CL0000057.4951",2
"CL0000057.4952",5
"CL0000057.4953",3
"CL0000057.4954",4
"CL0000057.4955",6
"CL0000057.4956",6
"CL0000057.4957",3
"CL0000057.4958",5
"CL0000057.4959",26
"CL0000057.4960",2
"CL0000057.4961",5
"CL0000057.4962",6
"CL0000057.4963",3
"CL0000057.4964",6
"CL0000057.4965",6
"CL0000057.4966",3
"CL0000057.4967",3
"CL0000057.4968",6
"CL0000057.4969",3
"CL0000057.4970",6
"CL0000057.4971",2
"CL0000057.4972",3
"CL0000057.4973",6
"CL0000057.4974",3
"CL0000057.4975",6
"CL0000057.4976",2
"CL0000057.4977",5
"CL0000057.4978",6
"CL0000057.4979",6
"CL0000057.4980",6
"CL0000057.4981",5
"CL0000057.4982",5
"CL0000057.4983",2
"CL0000057.4984",6
"CL0000057.4985",4
"CL0000057.4986",4
"CL0000057.4987",5
"CL0000057.4988",6
"CL0000057.4989",5
"CL0000057.4990",6
"CL0000057.4991",3
"CL0000057.4992",5
"CL0000057.4993",2
"CL0000057.4994",6
"CL0000057.4995",2
"CL0000057.4996",6
"CL0000057.4997",29
"CL0000057.4998",3
"CL0000057.4999",4
"CL0000057.5000",6
"CL0000057.5001",6
"CL0000057.5002",6
"CL0000057.5003",2
"CL0000057.5004",3
"CL0000057.5005",6
"CL0000057.5006",2
"CL0000057.5007",5
"CL0000057.5008",6
"CL0000057.5009",4
"CL0000057.5010",6
"CL0000057.5011",3
"CL0000057.5012",4
"CL0000057.5013",76
"CL0000057.5014",2
"CL0000057.5015",6
"CL0000057.5016",3
"CL0000057.5017",6
"CL0000057.5018",6
"CL0000057.5019",2
"CL0000057.5020",2
"CL0000057.5021",6
"CL0000057.5022",4
"CL0000057.5023",5
"CL0000057.5024",3
"CL0000057.5025",2
"CL0000057.5026",2
"CL0000057.5027",5
"CL0000057.5028",6
"CL0000057.5029",2
"CL0000057.5030",2
"CL0000057.5031",4
"CL0000057.5032",3
"CL0000057.5033",5
"CL0000057.5034",6
"CL0000057.5035",2
"CL0000057.5036",4
"CL0000057.5037",6
"CL0000057.5038",2
"CL0000057.5039",3
"CL0000057.5040",6
"CL0000057.5041",3
"CL0000057.5042",4
"CL0000057.5043",3
"CL0000057.5044",6
"CL0000057.5045",4
"CL0000057.5046",2
"CL0000057.5047",3
"CL0000057.5048",6
"CL0000057.5049",6
"CL0000057.5050",6
"CL0000057.5051",3
"CL0000057.5052",5
"CL0000057.5053",6
"CL0000057.5054",2
"CL0000057.5055",6
"CL0000057.5056",3
"CL0000057.5057",4
"CL0000057.5058",5
"CL0000057.5059",2
"CL0000057.5060",2
"CL0000057.5061",3
"CL0000057.5062",4
"CL0000057.5063",4
"CL0000057.5064",5
"CL0000057.5065",6
"CL0000057.5066",3
"CL0000057.5067",5
"CL0000057.5068",3
"CL0000057.5069",5
"CL0000057.5070",6
"CL0000057.5071",3
"CL0000057.5072",3
"CL0000057.5073",2
"CL0000057.5074",6
"CL0000057.5075",5
"CL0000057.5076",3
"CL0000057.5077",2
"CL0000057.5078",3
"CL0000057.5079",6
"CL0000057.5080",5
"CL0000057.5081",5
"CL0000057.5082",4
"CL0000057.5083",3
"CL0000057.5084",4
"CL0000057.5085",2
"CL0000057.5086",6
"CL0000057.5087",2
"CL0000057.5088",3
"CL0000057.5089",4
"CL0000057.5090",4
"CL0000057.5091",3
"CL0000057.5092",4
"CL0000057.5093",2
"CL0000057.5094",4
"CL0000057.5095",2
"CL0000057.5096",3
"CL0000057.5097",5
"CL0000057.5098",3
"CL0000057.5099",4
"CL0000057.5100",6
"CL0000057.5101",4
"CL0000057.5102",3
"CL0000057.5103",8
"CL0000057.5104",5
"CL0000057.5105",5
