"","x"
"CL0000057.3940",25
"CL0000057.3941",26
"CL0000057.3942",21
"CL0000057.3943",103
"CL0000057.3944",21
"CL0000057.3945",103
"CL0000057.3946",26
"CL0000057.3947",25
"CL0000057.3948",26
"CL0000057.3949",101
"CL0000057.3950",23
"CL0000057.3951",24
"CL0000057.3952",22
"CL0000057.3953",23
"CL0000057.3954",20
"CL0000057.3955",103
"CL0000057.3956",20
"CL0000057.3957",25
"CL0000057.3958",20
"CL0000057.3959",26
"CL0000057.3960",20
"CL0000057.3961",25
"CL0000057.3962",27
"CL0000057.3963",27
"CL0000057.3964",21
"CL0000057.3965",20
"CL0000057.3966",101
"CL0000057.3967",23
"CL0000057.3968",25
"CL0000057.3969",24
"CL0000057.3970",20
"CL0000057.3971",24
"CL0000057.3972",22
"CL0000057.3973",22
"CL0000057.3974",27
"CL0000057.3975",101
"CL0000057.3976",21
"CL0000057.3977",103
"CL0000057.3978",22
"CL0000057.3979",26
"CL0000057.3980",27
"CL0000057.3981",24
"CL0000057.3982",27
"CL0000057.3983",20
"CL0000057.3984",101
"CL0000057.3985",20
"CL0000057.3986",20
"CL0000057.3987",26
"CL0000057.3988",20
"CL0000057.3989",23
"CL0000057.3990",23
"CL0000057.3991",24
"CL0000057.3992",22
"CL0000057.3993",101
"CL0000057.3994",24
"CL0000057.3995",23
"CL0000057.3996",25
"CL0000057.3997",25
"CL0000057.3998",103
"CL0000057.3999",20
"CL0000057.4000",25
"CL0000057.4001",25
"CL0000057.4002",24
"CL0000057.4003",26
"CL0000057.4004",20
"CL0000057.4005",26
"CL0000057.4006",101
"CL0000057.4007",26
"CL0000057.4008",23
"CL0000057.4009",25
"CL0000057.4010",20
"CL0000057.4011",101
"CL0000057.4012",20
"CL0000057.4013",22
"CL0000057.4014",27
"CL0000057.4015",25
"CL0000057.4016",25
"CL0000057.4017",103
"CL0000057.4018",20
"CL0000057.4019",21
"CL0000057.4020",20
"CL0000057.4021",26
"CL0000057.4022",27
"CL0000057.4023",23
"CL0000057.4024",27
"CL0000057.4025",26
"CL0000057.4026",25
"CL0000057.4027",26
"CL0000057.4028",20
"CL0000057.4029",20
"CL0000057.4030",20
"CL0000057.4031",24
"CL0000057.4032",22
"CL0000057.4033",21
"CL0000057.4034",23
"CL0000057.4035",26
"CL0000057.4036",101
"CL0000057.4037",22
"CL0000057.4038",27
"CL0000057.4039",23
"CL0000057.4040",21
"CL0000057.4041",103
"CL0000057.4042",103
"CL0000057.4043",25
"CL0000057.4044",24
"CL0000057.4045",22
"CL0000057.4046",23
"CL0000057.4047",23
"CL0000057.4048",27
"CL0000057.4049",26
"CL0000057.4050",25
"CL0000057.4051",24
"CL0000057.4052",27
"CL0000057.4053",22
"CL0000057.4054",23
"CL0000057.4055",23
"CL0000057.4056",25
"CL0000057.4057",27
"CL0000057.4058",21
"CL0000057.4059",21
"CL0000057.4060",20
"CL0000057.4061",25
"CL0000057.4062",22
"CL0000057.4063",25
"CL0000057.4064",20
"CL0000057.4065",21
"CL0000057.4066",26
"CL0000057.4067",24
"CL0000057.4068",24
"CL0000057.4069",20
"CL0000057.4070",26
"CL0000057.4071",27
"CL0000057.4072",23
"CL0000057.4073",22
"CL0000057.4074",27
"CL0000057.4075",21
"CL0000057.4076",27
"CL0000057.4077",90
"CL0000057.4078",20
"CL0000057.4079",23
"CL0000057.4080",26
"CL0000057.4081",24
"CL0000057.4082",25
"CL0000057.4083",21
"CL0000057.4084",25
"CL0000057.4085",22
"CL0000057.4086",23
"CL0000057.4087",23
"CL0000057.4088",26
"CL0000057.4089",20
"CL0000057.4090",26
"CL0000057.4091",25
"CL0000057.4092",20
"CL0000057.4093",26
"CL0000057.4094",21
"CL0000057.4095",22
"CL0000057.4096",24
"CL0000057.4097",26
"CL0000057.4098",22
"CL0000057.4099",26
"CL0000057.4100",20
"CL0000057.4101",103
"CL0000057.4102",21
"CL0000057.4103",103
"CL0000057.4104",21
"CL0000057.4105",25
"CL0000057.4106",26
"CL0000057.4107",26
"CL0000057.4108",26
"CL0000057.4109",27
"CL0000057.4110",26
"CL0000057.4111",20
"CL0000057.4112",24
"CL0000057.4113",20
"CL0000057.4114",26
"CL0000057.4115",25
"CL0000057.4116",24
"CL0000057.4117",20
"CL0000057.4118",20
"CL0000057.4119",25
"CL0000057.4120",25
"CL0000057.4121",20
"CL0000057.4122",26
"CL0000057.4123",21
"CL0000057.4124",25
"CL0000057.4125",23
"CL0000057.4126",23
"CL0000057.4127",21
"CL0000057.4128",20
"CL0000057.4129",103
"CL0000057.4130",24
"CL0000057.4131",24
"CL0000057.4132",24
"CL0000057.4133",20
"CL0000057.4134",23
"CL0000057.4135",21
"CL0000057.4136",21
"CL0000057.4137",103
"CL0000057.4138",24
"CL0000057.4139",27
"CL0000057.4140",22
"CL0000057.4141",23
"CL0000057.4142",23
"CL0000057.4143",23
"CL0000057.4144",24
"CL0000057.4145",101
"CL0000057.4146",25
"CL0000057.4147",22
"CL0000057.4148",25
"CL0000057.4149",20
"CL0000057.4150",27
"CL0000057.4151",24
"CL0000057.4152",27
"CL0000057.4153",23
"CL0000057.4154",24
"CL0000057.4155",103
"CL0000057.4156",24
"CL0000057.4157",25
"CL0000057.4158",25
"CL0000057.4159",22
"CL0000057.4160",23
"CL0000057.4161",23
"CL0000057.4162",101
"CL0000057.4163",20
"CL0000057.4164",25
"CL0000057.4165",27
"CL0000057.4166",21
"CL0000057.4167",26
"CL0000057.4168",22
"CL0000057.4169",26
"CL0000057.4170",24
"CL0000057.4171",27
"CL0000057.4172",20
"CL0000057.4173",26
"CL0000057.4174",27
"CL0000057.4175",22
"CL0000057.4176",103
"CL0000057.4177",20
"CL0000057.4178",23
"CL0000057.4179",26
"CL0000057.4180",24
"CL0000057.4181",25
"CL0000057.4182",26
"CL0000057.4183",25
"CL0000057.4184",103
"CL0000057.4185",26
"CL0000057.4186",23
"CL0000057.4187",23
"CL0000057.4188",20
"CL0000057.4189",22
"CL0000057.4190",26
"CL0000057.4191",23
"CL0000057.4192",25
"CL0000057.4193",25
"CL0000057.4194",27
"CL0000057.4195",103
"CL0000057.4196",25
"CL0000057.4197",23
"CL0000057.4198",20
"CL0000057.4199",22
"CL0000057.4200",21
"CL0000057.4201",24
"CL0000057.4202",26
"CL0000057.4203",23
"CL0000057.4204",24
"CL0000057.4205",26
"CL0000057.4206",103
"CL0000057.4207",23
"CL0000057.4208",21
"CL0000057.4209",27
"CL0000057.4210",103
"CL0000057.4211",25
"CL0000057.4212",20
"CL0000057.4213",24
"CL0000057.4214",26
"CL0000057.4215",26
"CL0000057.4216",25
"CL0000057.4217",25
"CL0000057.4218",23
"CL0000057.4219",21
"CL0000057.4220",24
"CL0000057.4221",20
"CL0000057.4222",22
"CL0000057.4223",27
"CL0000057.4224",20
"CL0000057.4225",23
"CL0000057.4226",20
"CL0000057.4227",25
"CL0000057.4228",20
"CL0000057.4229",26
"CL0000057.4230",26
"CL0000057.4231",21
"CL0000057.4232",22
"CL0000057.4233",27
"CL0000057.4234",20
"CL0000057.4235",23
"CL0000057.4236",24
"CL0000057.4237",103
"CL0000057.4238",27
"CL0000057.4239",24
"CL0000057.4240",26
"CL0000057.4241",24
"CL0000057.4242",22
"CL0000057.4243",26
"CL0000057.4244",20
"CL0000057.4245",101
"CL0000057.4246",103
"CL0000057.4247",21
"CL0000057.4248",20
"CL0000057.4249",20
"CL0000057.4250",103
"CL0000057.4251",24
"CL0000057.4252",20
"CL0000057.4253",22
"CL0000057.4254",24
"CL0000057.4255",23
"CL0000057.4256",20
"CL0000057.4257",20
"CL0000057.4258",20
"CL0000057.4259",20
"CL0000057.4260",27
"CL0000057.4261",25
"CL0000057.4262",27
"CL0000057.4263",23
"CL0000057.4264",103
"CL0000057.4265",21
"CL0000057.4266",20
"CL0000057.4267",23
"CL0000057.4268",24
"CL0000057.4269",25
"CL0000057.4270",101
"CL0000057.4271",103
"CL0000057.4272",21
"CL0000057.4273",25
"CL0000057.4274",90
"CL0000057.4275",25
"CL0000057.4276",27
"CL0000057.4277",23
"CL0000057.4278",20
"CL0000057.4279",22
"CL0000057.4280",103
"CL0000057.4281",22
"CL0000057.4282",23
"CL0000057.4283",21
"CL0000057.4284",24
"CL0000057.4285",23
"CL0000057.4286",20
"CL0000057.4287",20
"CL0000057.4288",25
"CL0000057.4289",22
"CL0000057.4290",24
"CL0000057.4291",20
"CL0000057.4292",25
"CL0000057.4293",24
"CL0000057.4294",21
"CL0000057.4295",24
"CL0000057.4296",22
"CL0000057.4297",27
"CL0000057.4298",103
"CL0000057.4299",24
"CL0000057.4300",25
"CL0000057.4301",26
"CL0000057.4302",103
"CL0000057.4303",26
"CL0000057.4304",25
"CL0000057.4305",20
"CL0000057.4306",20
"CL0000057.4307",23
"CL0000057.4308",25
"CL0000057.4309",25
"CL0000057.4310",26
"CL0000057.4311",103
"CL0000057.4312",26
"CL0000057.4313",26
"CL0000057.4314",26
"CL0000057.4315",20
"CL0000057.4316",26
"CL0000057.4317",26
"CL0000057.4318",27
"CL0000057.4319",24
"CL0000057.4320",23
"CL0000057.4321",20
"CL0000057.4322",25
"CL0000057.4323",20
"CL0000057.4324",27
"CL0000057.4325",25
"CL0000057.4326",27
"CL0000057.4327",27
"CL0000057.4328",24
"CL0000057.4329",27
"CL0000057.4330",27
"CL0000057.4331",24
"CL0000057.4332",20
"CL0000057.4333",21
"CL0000057.4334",27
"CL0000057.4335",26
"CL0000057.4336",103
"CL0000057.4337",27
"CL0000057.4338",26
"CL0000057.4339",26
"CL0000057.4340",103
"CL0000057.4341",23
"CL0000057.4342",22
"CL0000057.4343",25
"CL0000057.4344",102
"CL0000057.4345",25
"CL0000057.4346",23
"CL0000057.4347",20
"CL0000057.4348",24
"CL0000057.4349",27
"CL0000057.4350",23
"CL0000057.4351",21
"CL0000057.4352",25
"CL0000057.4353",45
"CL0000057.4354",103
"CL0000057.4355",24
"CL0000057.4356",22
"CL0000057.4357",21
"CL0000057.4358",20
"CL0000057.4359",25
"CL0000057.4360",23
"CL0000057.4361",25
"CL0000057.4362",101
"CL0000057.4363",26
"CL0000057.4364",25
"CL0000057.4365",20
"CL0000057.4366",23
"CL0000057.4367",27
"CL0000057.4368",21
"CL0000057.4369",23
"CL0000057.4370",26
"CL0000057.4371",20
"CL0000057.4372",26
"CL0000057.4373",23
"CL0000057.4374",20
"CL0000057.4375",26
"CL0000057.4376",21
"CL0000057.4377",24
"CL0000057.4378",27
"CL0000057.4379",27
"CL0000057.4380",22
"CL0000057.4381",24
"CL0000057.4382",23
"CL0000057.4383",101
"CL0000057.4384",21
"CL0000057.4385",23
"CL0000057.4386",26
"CL0000057.4387",90
"CL0000057.4388",27
"CL0000057.4389",21
"CL0000057.4390",25
"CL0000057.4391",21
"CL0000057.4392",23
"CL0000057.4393",20
"CL0000057.4394",21
"CL0000057.4395",27
"CL0000057.4396",20
"CL0000057.4397",23
"CL0000057.4398",20
"CL0000057.4399",76
"CL0000057.4400",22
"CL0000057.4401",5
"CL0000057.4402",22
"CL0000057.4403",23
"CL0000057.4404",21
"CL0000057.4405",20
"CL0000057.4406",21
"CL0000057.4407",22
"CL0000057.4408",23
"CL0000057.4409",20
"CL0000057.4410",27
"CL0000057.4411",27
"CL0000057.4412",24
"CL0000057.4413",20
"CL0000057.4414",24
"CL0000057.4415",25
"CL0000057.4416",20
"CL0000057.4417",27
"CL0000057.4418",27
"CL0000057.4419",20
"CL0000057.4420",21
"CL0000057.4421",24
"CL0000057.4422",23
"CL0000057.4423",23
"CL0000057.4424",25
"CL0000057.4425",103
"CL0000057.4426",23
"CL0000057.4427",24
"CL0000057.4428",20
"CL0000057.4429",20
"CL0000057.4430",23
"CL0000057.4431",26
"CL0000057.4432",21
"CL0000057.4433",27
"CL0000057.4434",27
"CL0000057.4435",20
"CL0000057.4436",23
"CL0000057.4437",26
"CL0000057.4438",20
"CL0000057.4439",25
"CL0000057.4440",27
"CL0000057.4441",101
"CL0000057.4442",22
"CL0000057.4443",24
"CL0000057.4444",26
"CL0000057.4445",23
"CL0000057.4446",20
"CL0000057.4447",21
"CL0000057.4448",25
"CL0000057.4449",25
"CL0000057.4450",25
"CL0000057.4451",23
"CL0000057.4452",22
"CL0000057.4453",26
"CL0000057.4454",25
"CL0000057.4455",23
"CL0000057.4456",27
"CL0000057.4457",21
"CL0000057.4458",22
"CL0000057.4459",24
"CL0000057.4460",103
"CL0000057.4461",22
"CL0000057.4462",24
"CL0000057.4463",24
"CL0000057.4464",25
"CL0000057.4465",23
"CL0000057.4466",23
"CL0000057.4467",21
"CL0000057.4468",21
"CL0000057.4469",20
"CL0000057.4470",27
"CL0000057.4471",26
"CL0000057.4472",22
"CL0000057.4473",25
"CL0000057.4474",21
"CL0000057.4475",20
"CL0000057.4476",26
"CL0000057.4477",23
"CL0000057.4478",26
"CL0000057.4479",27
"CL0000057.4480",25
"CL0000057.4481",20
"CL0000057.4482",25
"CL0000057.4483",20
"CL0000057.4484",22
"CL0000057.4485",27
"CL0000057.4486",24
"CL0000057.4487",25
"CL0000057.4488",25
"CL0000057.4489",26
"CL0000057.4490",20
"CL0000057.4491",26
"CL0000057.4492",25
"CL0000057.4493",20
"CL0000057.4494",24
"CL0000057.4495",27
"CL0000057.4496",22
"CL0000057.4497",23
"CL0000057.4498",27
"CL0000057.4499",25
"CL0000057.4500",20
"CL0000057.4501",21
"CL0000057.4502",25
"CL0000057.4503",22
"CL0000057.4504",21
"CL0000057.4505",27
"CL0000057.4506",21
"CL0000057.4507",27
"CL0000057.4508",21
"CL0000057.4509",27
"CL0000057.4510",24
"CL0000057.4511",25
"CL0000057.4512",22
"CL0000057.4513",24
"CL0000057.4514",20
"CL0000057.4515",20
"CL0000057.4516",21
"CL0000057.4517",25
"CL0000057.4518",23
"CL0000057.4519",27
"CL0000057.4520",23
"CL0000057.4521",26
"CL0000057.4522",20
"CL0000057.4523",23
"CL0000057.4524",20
"CL0000057.4525",103
"CL0000057.4526",26
"CL0000057.4527",27
"CL0000057.4528",21
"CL0000057.4529",24
"CL0000057.4530",24
"CL0000057.4531",27
"CL0000057.4532",103
"CL0000057.4533",24
"CL0000057.4534",27
"CL0000057.4535",21
"CL0000057.4536",22
"CL0000057.4537",25
"CL0000057.4538",23
"CL0000057.4539",24
"CL0000057.4540",25
"CL0000057.4541",21
"CL0000057.4542",21
"CL0000057.4543",23
"CL0000057.4544",27
"CL0000057.4545",21
"CL0000057.4546",26
"CL0000057.4547",24
"CL0000057.4548",22
"CL0000057.4549",20
"CL0000057.4550",21
"CL0000057.4551",26
"CL0000057.4552",27
"CL0000057.4553",25
"CL0000057.4554",20
"CL0000057.4555",24
"CL0000057.4556",103
"CL0000057.4557",27
"CL0000057.4558",103
"CL0000057.4559",21
"CL0000057.4560",103
"CL0000057.4561",21
"CL0000057.4562",23
"CL0000057.4563",21
"CL0000057.4564",25
"CL0000057.4565",27
"CL0000057.4566",27
"CL0000057.4567",26
"CL0000057.4568",26
"CL0000057.4569",21
"CL0000057.4570",103
"CL0000057.4571",25
"CL0000057.4572",23
"CL0000057.4573",24
"CL0000057.4574",21
"CL0000057.4575",20
"CL0000057.4576",23
"CL0000057.4577",25
"CL0000057.4578",26
"CL0000057.4579",24
"CL0000057.4580",27
"CL0000057.4581",26
"CL0000057.4582",26
"CL0000057.4583",23
"CL0000057.4584",21
"CL0000057.4585",20
"CL0000057.4586",103
"CL0000057.4587",27
"CL0000057.4588",23
"CL0000057.4589",25
"CL0000057.4590",22
"CL0000057.4591",101
"CL0000057.4592",20
"CL0000057.4593",101
"CL0000057.4594",20
"CL0000057.4595",22
"CL0000057.4596",21
"CL0000057.4597",25
"CL0000057.4598",24
"CL0000057.4599",27
"CL0000057.4600",21
"CL0000057.4601",20
"CL0000057.4602",22
"CL0000057.4603",23
"CL0000057.4604",24
"CL0000057.4605",5
"CL0000057.4606",20
"CL0000057.4607",20
"CL0000057.4608",27
"CL0000057.4609",25
"CL0000057.4610",23
"CL0000057.4611",26
"CL0000057.4612",103
"CL0000057.4613",20
"CL0000057.4614",24
"CL0000057.4615",20
"CL0000057.4616",103
"CL0000057.4617",25
"CL0000057.4618",101
"CL0000057.4619",101
"CL0000057.4620",24
"CL0000057.4621",22
"CL0000057.4622",20
"CL0000057.4623",22
"CL0000057.4624",21
"CL0000057.4625",22
"CL0000057.4626",21
"CL0000057.4627",25
"CL0000057.4628",23
"CL0000057.4629",101
"CL0000057.4630",24
"CL0000057.4631",27
"CL0000057.4632",23
"CL0000057.4633",101
"CL0000057.4634",20
"CL0000057.4635",25
"CL0000057.4636",24
"CL0000057.4637",20
"CL0000057.4638",21
"CL0000057.4639",24
"CL0000057.4640",25
"CL0000057.4641",23
"CL0000057.4642",20
"CL0000057.4643",101
"CL0000057.4644",20
"CL0000057.4645",24
"CL0000057.4646",25
"CL0000057.4647",20
"CL0000057.4648",22
"CL0000057.4649",103
"CL0000057.4650",101
"CL0000057.4651",27
"CL0000057.4652",22
"CL0000057.4653",26
"CL0000057.4654",24
"CL0000057.4655",20
"CL0000057.4656",26
"CL0000057.4657",24
"CL0000057.4658",25
"CL0000057.4659",25
"CL0000057.4660",22
"CL0000057.4661",27
"CL0000057.4662",24
"CL0000057.4663",25
"CL0000057.4664",24
"CL0000057.4665",24
"CL0000057.4666",103
"CL0000057.4667",22
"CL0000057.4668",26
"CL0000057.4669",47
"CL0000057.4670",90
"CL0000057.4671",90
"CL0000057.4672",35
"CL0000057.4673",90
"CL0000057.4674",79
"CL0000057.4675",104
"CL0000057.4676",46
"CL0000057.4677",90
"CL0000057.4678",41
"CL0000057.4679",41
"CL0000057.4680",90
"CL0000057.4681",41
"CL0000057.4682",41
"CL0000057.4683",39
"CL0000057.4684",41
"CL0000057.4685",41
"CL0000057.4686",28
"CL0000057.4687",34
"CL0000057.4688",90
"CL0000057.4689",5
"CL0000057.4690",5
"CL0000057.4691",20
"CL0000057.4692",5
"CL0000057.4693",7
"CL0000057.4694",6
"CL0000057.4695",6
"CL0000057.4696",7
"CL0000057.4697",6
"CL0000057.4698",6
"CL0000057.4699",7
"CL0000057.4700",6
"CL0000057.4701",7
"CL0000057.4702",5
"CL0000057.4703",7
"CL0000057.4704",7
"CL0000057.4705",5
"CL0000057.4706",20
"CL0000057.4707",7
"CL0000057.4708",6
"CL0000057.4709",8
"CL0000057.4710",5
"CL0000057.4711",8
"CL0000057.4712",7
"CL0000057.4713",5
"CL0000057.4714",7
"CL0000057.4715",5
"CL0000057.4716",8
"CL0000057.4717",5
"CL0000057.4718",5
"CL0000057.4719",5
"CL0000057.4720",7
"CL0000057.4721",7
"CL0000057.4722",7
"CL0000057.4723",7
"CL0000057.4724",5
"CL0000057.4725",6
"CL0000057.4726",5
"CL0000057.4727",5
"CL0000057.4728",90
"CL0000057.4729",5
"CL0000057.4730",5
"CL0000057.4731",5
"CL0000057.4732",6
"CL0000057.4733",5
"CL0000057.4734",7
"CL0000057.4735",7
"CL0000057.4736",22
"CL0000057.4737",7
"CL0000057.4738",5
"CL0000057.4739",5
"CL0000057.4740",5
"CL0000057.4741",7
"CL0000057.4742",7
"CL0000057.4743",6
"CL0000057.4744",5
"CL0000057.4745",6
"CL0000057.4746",5
"CL0000057.4747",7
"CL0000057.4748",6
"CL0000057.4749",8
"CL0000057.4750",8
"CL0000057.4751",5
"CL0000057.4752",7
"CL0000057.4753",7
"CL0000057.4754",5
"CL0000057.4755",23
"CL0000057.4756",5
"CL0000057.4757",6
"CL0000057.4758",8
"CL0000057.4759",5
"CL0000057.4760",5
"CL0000057.4761",5
"CL0000057.4762",5
"CL0000057.4763",6
"CL0000057.4764",5
"CL0000057.4765",7
"CL0000057.4766",6
"CL0000057.4767",6
"CL0000057.4768",7
"CL0000057.4769",7
"CL0000057.4770",8
"CL0000057.4771",6
"CL0000057.4772",6
"CL0000057.4773",5
"CL0000057.4774",7
"CL0000057.4775",6
"CL0000057.4776",7
"CL0000057.4777",5
"CL0000057.4778",6
"CL0000057.4779",5
"CL0000057.4780",6
"CL0000057.4781",8
"CL0000057.4782",6
"CL0000057.4783",7
"CL0000057.4784",8
"CL0000057.4785",8
"CL0000057.4786",8
"CL0000057.4787",6
"CL0000057.4788",5
"CL0000057.4789",6
"CL0000057.4790",16
"CL0000057.4791",6
"CL0000057.4792",17
"CL0000057.4793",6
"CL0000057.4794",5
"CL0000057.4795",6
"CL0000057.4796",5
"CL0000057.4797",5
"CL0000057.4798",7
"CL0000057.4799",8
"CL0000057.4800",7
"CL0000057.4801",6
"CL0000057.4802",6
"CL0000057.4803",8
"CL0000057.4804",6
"CL0000057.4805",5
"CL0000057.4806",8
"CL0000057.4807",16
"CL0000057.4808",5
"CL0000057.4809",8
"CL0000057.4810",8
"CL0000057.4811",8
"CL0000057.4812",5
"CL0000057.4813",7
"CL0000057.4814",8
"CL0000057.4815",7
"CL0000057.4816",8
"CL0000057.4817",6
"CL0000057.4818",5
"CL0000057.4819",5
"CL0000057.4820",6
"CL0000057.4821",7
"CL0000057.4822",7
"CL0000057.4823",1
"CL0000057.4824",5
"CL0000057.4825",7
"CL0000057.4826",7
"CL0000057.4827",7
"CL0000057.4828",5
"CL0000057.4829",7
"CL0000057.4830",6
"CL0000057.4831",6
"CL0000057.4832",7
"CL0000057.4833",6
"CL0000057.4834",6
"CL0000057.4835",8
"CL0000057.4836",7
"CL0000057.4837",7
"CL0000057.4838",8
"CL0000057.4839",7
"CL0000057.4840",6
"CL0000057.4841",8
"CL0000057.4842",7
"CL0000057.4843",5
"CL0000057.4844",6
"CL0000057.4845",6
"CL0000057.4846",8
"CL0000057.4847",7
"CL0000057.4848",8
"CL0000057.4849",6
"CL0000057.4850",5
"CL0000057.4851",5
"CL0000057.4852",8
"CL0000057.4853",6
"CL0000057.4854",7
"CL0000057.4855",6
"CL0000057.4856",7
"CL0000057.4857",5
"CL0000057.4858",6
"CL0000057.4859",5
"CL0000057.4860",7
"CL0000057.4861",17
"CL0000057.4862",5
"CL0000057.4863",7
"CL0000057.4864",8
"CL0000057.4865",5
"CL0000057.4866",6
"CL0000057.4867",7
"CL0000057.4868",8
"CL0000057.4869",8
"CL0000057.4870",7
"CL0000057.4871",8
"CL0000057.4872",5
"CL0000057.4873",8
"CL0000057.4874",7
"CL0000057.4875",6
"CL0000057.4876",7
"CL0000057.4877",6
"CL0000057.4878",7
"CL0000057.4879",5
"CL0000057.4880",8
"CL0000057.4881",7
"CL0000057.4882",7
"CL0000057.4883",5
"CL0000057.4884",5
"CL0000057.4885",7
"CL0000057.4886",6
"CL0000057.4887",7
"CL0000057.4888",5
"CL0000057.4889",5
"CL0000057.4890",8
"CL0000057.4891",7
"CL0000057.4892",21
"CL0000057.4893",5
"CL0000057.4894",7
"CL0000057.4895",6
"CL0000057.4896",5
"CL0000057.4897",5
"CL0000057.4898",8
"CL0000057.4899",5
"CL0000057.4900",5
"CL0000057.4901",5
"CL0000057.4902",8
"CL0000057.4903",8
"CL0000057.4904",6
"CL0000057.4905",8
"CL0000057.4906",6
"CL0000057.4907",7
"CL0000057.4908",8
"CL0000057.4909",5
"CL0000057.4910",6
"CL0000057.4911",7
"CL0000057.4912",7
"CL0000057.4913",7
"CL0000057.4914",6
"CL0000057.4915",6
"CL0000057.4916",6
"CL0000057.4917",8
"CL0000057.4918",8
"CL0000057.4919",6
"CL0000057.4920",5
"CL0000057.4921",8
"CL0000057.4922",5
"CL0000057.4923",7
"CL0000057.4924",6
"CL0000057.4925",6
"CL0000057.4926",5
"CL0000057.4927",5
"CL0000057.4928",7
"CL0000057.4929",5
"CL0000057.4930",5
"CL0000057.4931",6
"CL0000057.4932",7
"CL0000057.4933",6
"CL0000057.4934",5
"CL0000057.4935",5
"CL0000057.4936",7
"CL0000057.4937",5
"CL0000057.4938",6
"CL0000057.4939",5
"CL0000057.4940",8
"CL0000057.4941",7
"CL0000057.4942",8
"CL0000057.4943",7
"CL0000057.4944",5
"CL0000057.4945",5
"CL0000057.4946",5
"CL0000057.4947",8
"CL0000057.4948",5
"CL0000057.4949",8
"CL0000057.4950",5
"CL0000057.4951",5
"CL0000057.4952",6
"CL0000057.4953",8
"CL0000057.4954",7
"CL0000057.4955",6
"CL0000057.4956",6
"CL0000057.4957",8
"CL0000057.4958",6
"CL0000057.4959",27
"CL0000057.4960",5
"CL0000057.4961",7
"CL0000057.4962",6
"CL0000057.4963",8
"CL0000057.4964",6
"CL0000057.4965",6
"CL0000057.4966",8
"CL0000057.4967",8
"CL0000057.4968",6
"CL0000057.4969",8
"CL0000057.4970",6
"CL0000057.4971",5
"CL0000057.4972",8
"CL0000057.4973",6
"CL0000057.4974",8
"CL0000057.4975",6
"CL0000057.4976",5
"CL0000057.4977",7
"CL0000057.4978",5
"CL0000057.4979",6
"CL0000057.4980",6
"CL0000057.4981",7
"CL0000057.4982",8
"CL0000057.4983",5
"CL0000057.4984",6
"CL0000057.4985",7
"CL0000057.4986",7
"CL0000057.4987",8
"CL0000057.4988",6
"CL0000057.4989",7
"CL0000057.4990",6
"CL0000057.4991",5
"CL0000057.4992",7
"CL0000057.4993",5
"CL0000057.4994",6
"CL0000057.4995",5
"CL0000057.4996",5
"CL0000057.4997",23
"CL0000057.4998",8
"CL0000057.4999",7
"CL0000057.5000",6
"CL0000057.5001",6
"CL0000057.5002",6
"CL0000057.5003",5
"CL0000057.5004",8
"CL0000057.5005",6
"CL0000057.5006",5
"CL0000057.5007",7
"CL0000057.5008",6
"CL0000057.5009",7
"CL0000057.5010",5
"CL0000057.5011",8
"CL0000057.5012",7
"CL0000057.5013",50
"CL0000057.5014",5
"CL0000057.5015",6
"CL0000057.5016",8
"CL0000057.5017",6
"CL0000057.5018",6
"CL0000057.5019",5
"CL0000057.5020",5
"CL0000057.5021",6
"CL0000057.5022",6
"CL0000057.5023",6
"CL0000057.5024",8
"CL0000057.5025",5
"CL0000057.5026",5
"CL0000057.5027",7
"CL0000057.5028",6
"CL0000057.5029",5
"CL0000057.5030",5
"CL0000057.5031",7
"CL0000057.5032",8
"CL0000057.5033",7
"CL0000057.5034",6
"CL0000057.5035",5
"CL0000057.5036",7
"CL0000057.5037",6
"CL0000057.5038",5
"CL0000057.5039",8
"CL0000057.5040",6
"CL0000057.5041",8
"CL0000057.5042",7
"CL0000057.5043",8
"CL0000057.5044",5
"CL0000057.5045",6
"CL0000057.5046",5
"CL0000057.5047",8
"CL0000057.5048",6
"CL0000057.5049",6
"CL0000057.5050",6
"CL0000057.5051",5
"CL0000057.5052",6
"CL0000057.5053",6
"CL0000057.5054",5
"CL0000057.5055",6
"CL0000057.5056",8
"CL0000057.5057",7
"CL0000057.5058",6
"CL0000057.5059",5
"CL0000057.5060",5
"CL0000057.5061",8
"CL0000057.5062",6
"CL0000057.5063",7
"CL0000057.5064",7
"CL0000057.5065",6
"CL0000057.5066",5
"CL0000057.5067",7
"CL0000057.5068",8
"CL0000057.5069",6
"CL0000057.5070",6
"CL0000057.5071",8
"CL0000057.5072",8
"CL0000057.5073",5
"CL0000057.5074",6
"CL0000057.5075",7
"CL0000057.5076",5
"CL0000057.5077",5
"CL0000057.5078",8
"CL0000057.5079",6
"CL0000057.5080",6
"CL0000057.5081",23
"CL0000057.5082",7
"CL0000057.5083",8
"CL0000057.5084",7
"CL0000057.5085",5
"CL0000057.5086",6
"CL0000057.5087",5
"CL0000057.5088",8
"CL0000057.5089",7
"CL0000057.5090",7
"CL0000057.5091",8
"CL0000057.5092",7
"CL0000057.5093",5
"CL0000057.5094",7
"CL0000057.5095",5
"CL0000057.5096",5
"CL0000057.5097",7
"CL0000057.5098",8
"CL0000057.5099",6
"CL0000057.5100",6
"CL0000057.5101",7
"CL0000057.5102",8
"CL0000057.5103",18
"CL0000057.5104",6
"CL0000057.5105",5
